DEBUG:MNF:Initializing U
DEBUG:MNF:Initialization completed
DEBUG:MNF:MNF  ::: [  0] fit: 987850959.18160 | delta: 9.9e+08 | secs: 0.63290
DEBUG:MNF:MNF  ::: [  1] fit: 952946235.38359 | delta: 3.5e+07 | secs: 0.66763
DEBUG:MNF:MNF  ::: [  2] fit: 1916952494.24329 | delta: 9.6e+08 | secs: 0.68678
DEBUG:MNF:MNF  ::: [  3] fit: 4670287963.24146 | delta: 2.8e+09 | secs: 0.73278
DEBUG:MNF:MNF  ::: [  4] fit: 7028099681.46146 | delta: 2.4e+09 | secs: 0.68372
DEBUG:MNF:MNF  ::: [  5] fit: 7516850535.55717 | delta: 4.9e+08 | secs: 0.70017
DEBUG:MNF:MNF  ::: [  6] fit: 6583905054.72315 | delta: 9.3e+08 | secs: 0.67425
DEBUG:MNF:MNF  ::: [  7] fit: 5116261449.58075 | delta: 1.5e+09 | secs: 0.65913
DEBUG:MNF:MNF  ::: [  8] fit: 3691942209.82480 | delta: 1.4e+09 | secs: 0.67731
DEBUG:MNF:MNF  ::: [  9] fit: 2550803076.09841 | delta: 1.1e+09 | secs: 0.66739
DEBUG:MNF:MNF  ::: [ 10] fit: 1729924947.14664 | delta: 8.2e+08 | secs: 0.65672
DEBUG:MNF:MNF  ::: [ 11] fit: 1176662321.04345 | delta: 5.5e+08 | secs: 0.75350
DEBUG:MNF:MNF  ::: [ 12] fit: 816460372.96110 | delta: 3.6e+08 | secs: 0.69172
DEBUG:MNF:MNF  ::: [ 13] fit: 584328572.06116 | delta: 2.3e+08 | secs: 0.68311
DEBUG:MNF:MNF  ::: [ 14] fit: 433446217.01042 | delta: 1.5e+08 | secs: 0.69229
DEBUG:MNF:MNF  ::: [ 15] fit: 333247934.73887 | delta: 1.0e+08 | secs: 0.67068
DEBUG:MNF:MNF  ::: [ 16] fit: 264750862.46635 | delta: 6.8e+07 | secs: 0.67199
DEBUG:MNF:MNF  ::: [ 17] fit: 216395027.31837 | delta: 4.8e+07 | secs: 0.75713
DEBUG:MNF:MNF  ::: [ 18] fit: 181142076.78140 | delta: 3.5e+07 | secs: 0.68646
DEBUG:MNF:MNF  ::: [ 19] fit: 154653255.21679 | delta: 2.6e+07 | secs: 0.67157
DEBUG:MNF:MNF  ::: [ 20] fit: 134199144.42665 | delta: 2.0e+07 | secs: 0.69007
DEBUG:MNF:MNF  ::: [ 21] fit: 118019872.86508 | delta: 1.6e+07 | secs: 0.67224
DEBUG:MNF:MNF  ::: [ 22] fit: 104950538.53399 | delta: 1.3e+07 | secs: 0.68481
DEBUG:MNF:MNF  ::: [ 23] fit: 94199749.49509 | delta: 1.1e+07 | secs: 0.68672
DEBUG:MNF:MNF  ::: [ 24] fit: 85216345.05413 | delta: 9.0e+06 | secs: 0.67441
DEBUG:MNF:MNF  ::: [ 25] fit: 77607471.86910 | delta: 7.6e+06 | secs: 0.67182
DEBUG:MNF:MNF  ::: [ 26] fit: 71087068.12052 | delta: 6.5e+06 | secs: 0.68034
DEBUG:MNF:MNF  ::: [ 27] fit: 65442638.72610 | delta: 5.6e+06 | secs: 0.66039
DEBUG:MNF:MNF  ::: [ 28] fit: 60513287.11066 | delta: 4.9e+06 | secs: 0.67428
DEBUG:MNF:MNF  ::: [ 29] fit: 56174934.18513 | delta: 4.3e+06 | secs: 0.68447
DEBUG:MNF:MNF  ::: [ 30] fit: 52330297.06907 | delta: 3.8e+06 | secs: 0.72786
DEBUG:MNF:MNF  ::: [ 31] fit: 48902052.74233 | delta: 3.4e+06 | secs: 0.69356
DEBUG:MNF:MNF  ::: [ 32] fit: 45828074.57571 | delta: 3.1e+06 | secs: 0.68397
DEBUG:MNF:MNF  ::: [ 33] fit: 43057979.55370 | delta: 2.8e+06 | secs: 0.67516
DEBUG:MNF:MNF  ::: [ 34] fit: 40550533.85703 | delta: 2.5e+06 | secs: 0.67437
DEBUG:MNF:MNF  ::: [ 35] fit: 38271665.89454 | delta: 2.3e+06 | secs: 0.67982
DEBUG:MNF:MNF  ::: [ 36] fit: 36192925.99213 | delta: 2.1e+06 | secs: 0.66699
DEBUG:MNF:MNF  ::: [ 37] fit: 34290286.03288 | delta: 1.9e+06 | secs: 0.67011
DEBUG:MNF:MNF  ::: [ 38] fit: 32543228.81242 | delta: 1.7e+06 | secs: 0.68513
DEBUG:MNF:MNF  ::: [ 39] fit: 30934105.30078 | delta: 1.6e+06 | secs: 0.67168
DEBUG:MNF:MNF  ::: [ 40] fit: 29447707.40373 | delta: 1.5e+06 | secs: 0.67595
DEBUG:MNF:MNF  ::: [ 41] fit: 28070953.93662 | delta: 1.4e+06 | secs: 0.68042
DEBUG:MNF:MNF  ::: [ 42] fit: 26792595.82449 | delta: 1.3e+06 | secs: 0.67295
DEBUG:MNF:MNF  ::: [ 43] fit: 25602919.37022 | delta: 1.2e+06 | secs: 0.67895
DEBUG:MNF:MNF  ::: [ 44] fit: 24493479.83387 | delta: 1.1e+06 | secs: 0.67761
DEBUG:MNF:MNF  ::: [ 45] fit: 23456884.00629 | delta: 1.0e+06 | secs: 0.69033
DEBUG:MNF:MNF  ::: [ 46] fit: 22486613.10740 | delta: 9.7e+05 | secs: 0.68845
DEBUG:MNF:MNF  ::: [ 47] fit: 21576881.82441 | delta: 9.1e+05 | secs: 0.68067
DEBUG:MNF:MNF  ::: [ 48] fit: 20722536.39856 | delta: 8.5e+05 | secs: 0.67757
DEBUG:MNF:MNF  ::: [ 49] fit: 19918981.41157 | delta: 8.0e+05 | secs: 0.68530
DEBUG:MNF:MNF  ::: [ 50] fit: 19162114.33977 | delta: 7.6e+05 | secs: 0.68126
DEBUG:MNF:MNF  ::: [ 51] fit: 18448254.64777 | delta: 7.1e+05 | secs: 0.66834
DEBUG:MNF:MNF  ::: [ 52] fit: 17774072.15187 | delta: 6.7e+05 | secs: 0.67351
DEBUG:MNF:MNF  ::: [ 53] fit: 17136531.15062 | delta: 6.4e+05 | secs: 0.67610
DEBUG:MNF:MNF  ::: [ 54] fit: 16532858.83195 | delta: 6.0e+05 | secs: 0.67827
DEBUG:MNF:MNF  ::: [ 55] fit: 15960528.25142 | delta: 5.7e+05 | secs: 0.74271
DEBUG:MNF:MNF  ::: [ 56] fit: 15417242.50566 | delta: 5.4e+05 | secs: 0.70369
DEBUG:MNF:MNF  ::: [ 57] fit: 14900919.19029 | delta: 5.2e+05 | secs: 0.67878
DEBUG:MNF:MNF  ::: [ 58] fit: 14409679.92162 | delta: 4.9e+05 | secs: 0.69089
DEBUG:MNF:MNF  ::: [ 59] fit: 13941841.36311 | delta: 4.7e+05 | secs: 0.67950
DEBUG:MNF:MNF  ::: [ 60] fit: 13495899.01316 | delta: 4.5e+05 | secs: 0.67571
DEBUG:MNF:MNF  ::: [ 61] fit: 13070502.01678 | delta: 4.3e+05 | secs: 0.66714
DEBUG:MNF:MNF  ::: [ 62] fit: 12664425.07389 | delta: 4.1e+05 | secs: 0.66513
