DEBUG:MNF:Initializing U
DEBUG:MNF:Initialization completed
DEBUG:MNF:MNF  ::: [  0] fit: 831244412.64242 | delta: 8.3e+08 | secs: 0.00894
DEBUG:MNF:MNF  ::: [  1] fit: 527225436.29801 | delta: 3.0e+08 | secs: 0.00809
DEBUG:MNF:MNF  ::: [  2] fit: 346242671.01790 | delta: 1.8e+08 | secs: 0.00747
DEBUG:MNF:MNF  ::: [  3] fit: 294187996.89135 | delta: 5.2e+07 | secs: 0.00714
DEBUG:MNF:MNF  ::: [  4] fit: 257509277.31869 | delta: 3.7e+07 | secs: 0.00696
DEBUG:MNF:MNF  ::: [  5] fit: 208239744.91396 | delta: 4.9e+07 | secs: 0.00676
DEBUG:MNF:MNF  ::: [  6] fit: 158458025.66241 | delta: 5.0e+07 | secs: 0.00654
DEBUG:MNF:MNF  ::: [  7] fit: 117494169.65741 | delta: 4.1e+07 | secs: 0.00647
DEBUG:MNF:MNF  ::: [  8] fit: 87014327.11038 | delta: 3.0e+07 | secs: 0.00633
DEBUG:MNF:MNF  ::: [  9] fit: 65248228.82508 | delta: 2.2e+07 | secs: 0.00618
DEBUG:MNF:MNF  ::: [ 10] fit: 49838126.64759 | delta: 1.5e+07 | secs: 0.00608
DEBUG:MNF:MNF  ::: [ 11] fit: 38834564.34132 | delta: 1.1e+07 | secs: 0.00593
DEBUG:MNF:MNF  ::: [ 12] fit: 30844919.78657 | delta: 8.0e+06 | secs: 0.00606
DEBUG:MNF:MNF  ::: [ 13] fit: 24928791.72682 | delta: 5.9e+06 | secs: 0.00563
DEBUG:MNF:MNF  ::: [ 14] fit: 20462267.89703 | delta: 4.5e+06 | secs: 0.00555
DEBUG:MNF:MNF  ::: [ 15] fit: 17030177.75346 | delta: 3.4e+06 | secs: 0.00554
DEBUG:MNF:MNF  ::: [ 16] fit: 14351902.85181 | delta: 2.7e+06 | secs: 0.00563
DEBUG:MNF:MNF  ::: [ 17] fit: 12233434.76181 | delta: 2.1e+06 | secs: 0.00554
DEBUG:MNF:MNF  ::: [ 18] fit: 10537337.03347 | delta: 1.7e+06 | secs: 0.00562
DEBUG:MNF:MNF  ::: [ 19] fit: 9163982.60590 | delta: 1.4e+06 | secs: 0.00560
DEBUG:MNF:MNF  ::: [ 20] fit: 8039678.95503 | delta: 1.1e+06 | secs: 0.00558
DEBUG:MNF:MNF  ::: [ 21] fit: 7109078.03575 | delta: 9.3e+05 | secs: 0.00561
DEBUG:MNF:MNF  ::: [ 22] fit: 6330254.48823 | delta: 7.8e+05 | secs: 0.00557
DEBUG:MNF:MNF  ::: [ 23] fit: 5671371.77424 | delta: 6.6e+05 | secs: 0.00561
DEBUG:MNF:MNF  ::: [ 24] fit: 5108268.24610 | delta: 5.6e+05 | secs: 0.00564
DEBUG:MNF:MNF  ::: [ 25] fit: 4622622.81896 | delta: 4.9e+05 | secs: 0.00560
DEBUG:MNF:MNF  ::: [ 26] fit: 4200546.11714 | delta: 4.2e+05 | secs: 0.00565
DEBUG:MNF:MNF  ::: [ 27] fit: 3831482.50574 | delta: 3.7e+05 | secs: 0.00562
DEBUG:MNF:MNF  ::: [ 28] fit: 3507311.25192 | delta: 3.2e+05 | secs: 0.00564
DEBUG:MNF:MNF  ::: [ 29] fit: 3221609.20291 | delta: 2.9e+05 | secs: 0.00557
DEBUG:MNF:MNF  ::: [ 30] fit: 2969110.36056 | delta: 2.5e+05 | secs: 0.00564
DEBUG:MNF:MNF  ::: [ 31] fit: 2745366.52559 | delta: 2.2e+05 | secs: 0.00564
