DEBUG:MNF:Initializing U
DEBUG:MNF:Initialization completed
DEBUG:MNF:MNF  ::: [  0] fit: 881637175.85090 | delta: 8.8e+08 | secs: 0.01012
DEBUG:MNF:MNF  ::: [  1] fit: 671639467.25318 | delta: 2.1e+08 | secs: 0.00806
DEBUG:MNF:MNF  ::: [  2] fit: 708907531.41350 | delta: 3.7e+07 | secs: 0.00744
DEBUG:MNF:MNF  ::: [  3] fit: 874860074.04169 | delta: 1.7e+08 | secs: 0.00717
DEBUG:MNF:MNF  ::: [  4] fit: 893627717.02729 | delta: 1.9e+07 | secs: 0.00696
DEBUG:MNF:MNF  ::: [  5] fit: 761030546.84887 | delta: 1.3e+08 | secs: 0.00671
DEBUG:MNF:MNF  ::: [  6] fit: 580098357.48603 | delta: 1.8e+08 | secs: 0.00663
DEBUG:MNF:MNF  ::: [  7] fit: 418649140.00441 | delta: 1.6e+08 | secs: 0.00646
DEBUG:MNF:MNF  ::: [  8] fit: 297086337.06677 | delta: 1.2e+08 | secs: 0.00631
DEBUG:MNF:MNF  ::: [  9] fit: 212262165.53617 | delta: 8.5e+07 | secs: 0.00617
DEBUG:MNF:MNF  ::: [ 10] fit: 154711811.40467 | delta: 5.8e+07 | secs: 0.00609
DEBUG:MNF:MNF  ::: [ 11] fit: 115696688.40103 | delta: 3.9e+07 | secs: 0.00583
DEBUG:MNF:MNF  ::: [ 12] fit: 88861183.57918 | delta: 2.7e+07 | secs: 0.00573
DEBUG:MNF:MNF  ::: [ 13] fit: 69990517.36719 | delta: 1.9e+07 | secs: 0.00576
DEBUG:MNF:MNF  ::: [ 14] fit: 56386509.94043 | delta: 1.4e+07 | secs: 0.00571
DEBUG:MNF:MNF  ::: [ 15] fit: 46333403.30672 | delta: 1.0e+07 | secs: 0.00573
DEBUG:MNF:MNF  ::: [ 16] fit: 38730823.02761 | delta: 7.6e+06 | secs: 0.00584
DEBUG:MNF:MNF  ::: [ 17] fit: 32861183.97003 | delta: 5.9e+06 | secs: 0.00567
DEBUG:MNF:MNF  ::: [ 18] fit: 28246168.72332 | delta: 4.6e+06 | secs: 0.00574
DEBUG:MNF:MNF  ::: [ 19] fit: 24558663.62568 | delta: 3.7e+06 | secs: 0.00576
DEBUG:MNF:MNF  ::: [ 20] fit: 21569018.07624 | delta: 3.0e+06 | secs: 0.00574
DEBUG:MNF:MNF  ::: [ 21] fit: 19112392.77881 | delta: 2.5e+06 | secs: 0.00579
DEBUG:MNF:MNF  ::: [ 22] fit: 17068503.89391 | delta: 2.0e+06 | secs: 0.00574
DEBUG:MNF:MNF  ::: [ 23] fit: 15348313.02013 | delta: 1.7e+06 | secs: 0.00575
DEBUG:MNF:MNF  ::: [ 24] fit: 13884854.21780 | delta: 1.5e+06 | secs: 0.00576
DEBUG:MNF:MNF  ::: [ 25] fit: 12627045.14870 | delta: 1.3e+06 | secs: 0.00573
DEBUG:MNF:MNF  ::: [ 26] fit: 11535746.36334 | delta: 1.1e+06 | secs: 0.00576
DEBUG:MNF:MNF  ::: [ 27] fit: 10581126.76347 | delta: 9.5e+05 | secs: 0.00575
DEBUG:MNF:MNF  ::: [ 28] fit: 9740501.79193 | delta: 8.4e+05 | secs: 0.00576
DEBUG:MNF:MNF  ::: [ 29] fit: 8996379.90400 | delta: 7.4e+05 | secs: 0.00571
DEBUG:MNF:MNF  ::: [ 30] fit: 8334874.77068 | delta: 6.6e+05 | secs: 0.00575
DEBUG:MNF:MNF  ::: [ 31] fit: 7744603.73725 | delta: 5.9e+05 | secs: 0.00578
DEBUG:MNF:MNF  ::: [ 32] fit: 7215999.74935 | delta: 5.3e+05 | secs: 0.00577
DEBUG:MNF:MNF  ::: [ 33] fit: 6740909.17471 | delta: 4.8e+05 | secs: 0.00575
DEBUG:MNF:MNF  ::: [ 34] fit: 6312377.64804 | delta: 4.3e+05 | secs: 0.00577
DEBUG:MNF:MNF  ::: [ 35] fit: 5924526.72091 | delta: 3.9e+05 | secs: 0.00578
DEBUG:MNF:MNF  ::: [ 36] fit: 5572424.60909 | delta: 3.5e+05 | secs: 0.00575
DEBUG:MNF:MNF  ::: [ 37] fit: 5251902.91857 | delta: 3.2e+05 | secs: 0.00574
DEBUG:MNF:MNF  ::: [ 38] fit: 4959345.35241 | delta: 2.9e+05 | secs: 0.00580
DEBUG:MNF:MNF  ::: [ 39] fit: 4691520.20636 | delta: 2.7e+05 | secs: 0.00576
DEBUG:MNF:MNF  ::: [ 40] fit: 4445510.71098 | delta: 2.5e+05 | secs: 0.00579
DEBUG:MNF:MNF  ::: [ 41] fit: 4218731.10975 | delta: 2.3e+05 | secs: 0.00579
DEBUG:MNF:MNF  ::: [ 42] fit: 4008962.49413 | delta: 2.1e+05 | secs: 0.00574
DEBUG:MNF:MNF  ::: [ 43] fit: 3814350.26064 | delta: 1.9e+05 | secs: 0.00574
DEBUG:MNF:MNF  ::: [ 44] fit: 3633356.87855 | delta: 1.8e+05 | secs: 0.00572
DEBUG:MNF:MNF  ::: [ 45] fit: 3464698.75228 | delta: 1.7e+05 | secs: 0.00577
DEBUG:MNF:MNF  ::: [ 46] fit: 3307289.69071 | delta: 1.6e+05 | secs: 0.00577
DEBUG:MNF:MNF  ::: [ 47] fit: 3160192.73987 | delta: 1.5e+05 | secs: 0.00579
DEBUG:MNF:MNF  ::: [ 48] fit: 3022576.62434 | delta: 1.4e+05 | secs: 0.00578
DEBUG:MNF:MNF  ::: [ 49] fit: 2893683.04080 | delta: 1.3e+05 | secs: 0.00575
DEBUG:MNF:MNF  ::: [ 50] fit: 2772813.29284 | delta: 1.2e+05 | secs: 0.00573
DEBUG:MNF:MNF  ::: [ 51] fit: 2659329.06556 | delta: 1.1e+05 | secs: 0.00577
DEBUG:MNF:MNF  ::: [ 52] fit: 2552653.42907 | delta: 1.1e+05 | secs: 0.00579
DEBUG:MNF:MNF  ::: [ 53] fit: 2452265.61281 | delta: 1.0e+05 | secs: 0.00579
DEBUG:MNF:MNF  ::: [ 54] fit: 2357693.28336 | delta: 9.5e+04 | secs: 0.00579
DEBUG:MNF:MNF  ::: [ 55] fit: 2268507.30670 | delta: 8.9e+04 | secs: 0.00581
DEBUG:MNF:MNF  ::: [ 56] fit: 2184318.35080 | delta: 8.4e+04 | secs: 0.00579
DEBUG:MNF:MNF  ::: [ 57] fit: 2104770.57268 | delta: 8.0e+04 | secs: 0.00576
DEBUG:MNF:MNF  ::: [ 58] fit: 2029530.95128 | delta: 7.5e+04 | secs: 0.00578
DEBUG:MNF:MNF  ::: [ 59] fit: 1958279.46536 | delta: 7.1e+04 | secs: 0.00576
DEBUG:MNF:MNF  ::: [ 60] fit: 1890705.45405 | delta: 6.8e+04 | secs: 0.00577
DEBUG:MNF:MNF  ::: [ 61] fit: 1826509.71722 | delta: 6.4e+04 | secs: 0.00579
DEBUG:MNF:MNF  ::: [ 62] fit: 1765409.97126 | delta: 6.1e+04 | secs: 0.00580
DEBUG:MNF:MNF  ::: [ 63] fit: 1707149.26508 | delta: 5.8e+04 | secs: 0.00578
DEBUG:MNF:MNF  ::: [ 64] fit: 1651504.78310 | delta: 5.6e+04 | secs: 0.00579
DEBUG:MNF:MNF  ::: [ 65] fit: 1598290.35163 | delta: 5.3e+04 | secs: 0.00574
DEBUG:MNF:MNF  ::: [ 66] fit: 1547349.68183 | delta: 5.1e+04 | secs: 0.00579
DEBUG:MNF:MNF  ::: [ 67] fit: 1498546.30423 | delta: 4.9e+04 | secs: 0.00579
