DEBUG:MNF:Initializing U
DEBUG:MNF:Initialization completed
DEBUG:MNF:MNF  ::: [  0] fit: 831244426.09768 | delta: 8.3e+08 | secs: 0.00838
DEBUG:MNF:MNF  ::: [  1] fit: 527225439.76080 | delta: 3.0e+08 | secs: 0.00624
DEBUG:MNF:MNF  ::: [  2] fit: 346242673.10465 | delta: 1.8e+08 | secs: 0.00590
DEBUG:MNF:MNF  ::: [  3] fit: 294187998.50573 | delta: 5.2e+07 | secs: 0.00584
DEBUG:MNF:MNF  ::: [  4] fit: 257509279.30850 | delta: 3.7e+07 | secs: 0.00580
DEBUG:MNF:MNF  ::: [  5] fit: 208239747.91829 | delta: 4.9e+07 | secs: 0.00579
DEBUG:MNF:MNF  ::: [  6] fit: 158458030.41011 | delta: 5.0e+07 | secs: 0.00582
DEBUG:MNF:MNF  ::: [  7] fit: 117494174.38070 | delta: 4.1e+07 | secs: 0.00574
DEBUG:MNF:MNF  ::: [  8] fit: 87014331.70339 | delta: 3.0e+07 | secs: 0.00571
DEBUG:MNF:MNF  ::: [  9] fit: 65248233.31809 | delta: 2.2e+07 | secs: 0.00577
DEBUG:MNF:MNF  ::: [ 10] fit: 49838131.07014 | delta: 1.5e+07 | secs: 0.00568
DEBUG:MNF:MNF  ::: [ 11] fit: 38834568.71339 | delta: 1.1e+07 | secs: 0.00570
DEBUG:MNF:MNF  ::: [ 12] fit: 30844924.11992 | delta: 8.0e+06 | secs: 0.00571
DEBUG:MNF:MNF  ::: [ 13] fit: 24928796.02760 | delta: 5.9e+06 | secs: 0.00569
DEBUG:MNF:MNF  ::: [ 14] fit: 20462272.16805 | delta: 4.5e+06 | secs: 0.00565
DEBUG:MNF:MNF  ::: [ 15] fit: 17030181.99595 | delta: 3.4e+06 | secs: 0.00568
DEBUG:MNF:MNF  ::: [ 16] fit: 14351907.06664 | delta: 2.7e+06 | secs: 0.00578
DEBUG:MNF:MNF  ::: [ 17] fit: 12233438.95030 | delta: 2.1e+06 | secs: 0.00567
