DEBUG:MNF:Initializing U
DEBUG:MNF:Initialization completed
DEBUG:MNF:MNF  ::: [  0] fit: 831244387.04139 | delta: 8.3e+08 | secs: 0.00712
DEBUG:MNF:MNF  ::: [  1] fit: 527225427.34762 | delta: 3.0e+08 | secs: 0.00613
DEBUG:MNF:MNF  ::: [  2] fit: 346242665.77345 | delta: 1.8e+08 | secs: 0.00587
DEBUG:MNF:MNF  ::: [  3] fit: 294187992.25386 | delta: 5.2e+07 | secs: 0.00580
DEBUG:MNF:MNF  ::: [  4] fit: 257509273.29997 | delta: 3.7e+07 | secs: 0.00577
DEBUG:MNF:MNF  ::: [  5] fit: 208239741.25445 | delta: 4.9e+07 | secs: 0.00576
DEBUG:MNF:MNF  ::: [  6] fit: 158458023.48032 | delta: 5.0e+07 | secs: 0.00584
DEBUG:MNF:MNF  ::: [  7] fit: 117494167.10715 | delta: 4.1e+07 | secs: 0.00573
DEBUG:MNF:MNF  ::: [  8] fit: 87014323.83038 | delta: 3.0e+07 | secs: 0.00577
DEBUG:MNF:MNF  ::: [  9] fit: 65248224.94529 | delta: 2.2e+07 | secs: 0.00568
DEBUG:MNF:MNF  ::: [ 10] fit: 49838122.30156 | delta: 1.5e+07 | secs: 0.00572
DEBUG:MNF:MNF  ::: [ 11] fit: 38834559.63716 | delta: 1.1e+07 | secs: 0.00572
DEBUG:MNF:MNF  ::: [ 12] fit: 30844914.80537 | delta: 8.0e+06 | secs: 0.00566
DEBUG:MNF:MNF  ::: [ 13] fit: 24928786.52774 | delta: 5.9e+06 | secs: 0.00570
DEBUG:MNF:MNF  ::: [ 14] fit: 20462262.52287 | delta: 4.5e+06 | secs: 0.00565
DEBUG:MNF:MNF  ::: [ 15] fit: 17030172.23564 | delta: 3.4e+06 | secs: 0.00564
DEBUG:MNF:MNF  ::: [ 16] fit: 14351897.21448 | delta: 2.7e+06 | secs: 0.00568
DEBUG:MNF:MNF  ::: [ 17] fit: 12233429.02444 | delta: 2.1e+06 | secs: 0.00564
DEBUG:MNF:MNF  ::: [ 18] fit: 10537331.21263 | delta: 1.7e+06 | secs: 0.00568
DEBUG:MNF:MNF  ::: [ 19] fit: 9163976.71583 | delta: 1.4e+06 | secs: 0.00571
DEBUG:MNF:MNF  ::: [ 20] fit: 8039673.00770 | delta: 1.1e+06 | secs: 0.00564
DEBUG:MNF:MNF  ::: [ 21] fit: 7109072.04111 | delta: 9.3e+05 | secs: 0.00569
DEBUG:MNF:MNF  ::: [ 22] fit: 6330248.45447 | delta: 7.8e+05 | secs: 0.00564
DEBUG:MNF:MNF  ::: [ 23] fit: 5671365.70804 | delta: 6.6e+05 | secs: 0.00567
DEBUG:MNF:MNF  ::: [ 24] fit: 5108262.15281 | delta: 5.6e+05 | secs: 0.00566
DEBUG:MNF:MNF  ::: [ 25] fit: 4622616.70271 | delta: 4.9e+05 | secs: 0.00565
DEBUG:MNF:MNF  ::: [ 26] fit: 4200539.98096 | delta: 4.2e+05 | secs: 0.00567
DEBUG:MNF:MNF  ::: [ 27] fit: 3831476.35167 | delta: 3.7e+05 | secs: 0.00569
DEBUG:MNF:MNF  ::: [ 28] fit: 3507305.08128 | delta: 3.2e+05 | secs: 0.00567
DEBUG:MNF:MNF  ::: [ 29] fit: 3221603.01654 | delta: 2.9e+05 | secs: 0.00569
DEBUG:MNF:MNF  ::: [ 30] fit: 2969104.15906 | delta: 2.5e+05 | secs: 0.00569
DEBUG:MNF:MNF  ::: [ 31] fit: 2745360.30948 | delta: 2.2e+05 | secs: 0.00573
DEBUG:MNF:MNF  ::: [ 32] fit: 2546543.80315 | delta: 2.0e+05 | secs: 0.00568
DEBUG:MNF:MNF  ::: [ 33] fit: 2369328.56931 | delta: 1.8e+05 | secs: 0.00570
DEBUG:MNF:MNF  ::: [ 34] fit: 2210813.78635 | delta: 1.6e+05 | secs: 0.00572
DEBUG:MNF:MNF  ::: [ 35] fit: 2068476.50662 | delta: 1.4e+05 | secs: 0.00566
DEBUG:MNF:MNF  ::: [ 36] fit: 1940143.02974 | delta: 1.3e+05 | secs: 0.00573
DEBUG:MNF:MNF  ::: [ 37] fit: 1823955.28930 | delta: 1.2e+05 | secs: 0.00573
DEBUG:MNF:MNF  ::: [ 38] fit: 1718313.10401 | delta: 1.1e+05 | secs: 0.00572
DEBUG:MNF:MNF  ::: [ 39] fit: 1621807.94177 | delta: 9.7e+04 | secs: 0.00574
DEBUG:MNF:MNF  ::: [ 40] fit: 1533185.10256 | delta: 8.9e+04 | secs: 0.00573
DEBUG:MNF:MNF  ::: [ 41] fit: 1451351.82056 | delta: 8.2e+04 | secs: 0.00572
DEBUG:MNF:MNF  ::: [ 42] fit: 1375410.53969 | delta: 7.6e+04 | secs: 0.00575
DEBUG:MNF:MNF  ::: [ 43] fit: 1304674.72200 | delta: 7.1e+04 | secs: 0.00573
DEBUG:MNF:MNF  ::: [ 44] fit: 1238640.57185 | delta: 6.6e+04 | secs: 0.00573
DEBUG:MNF:MNF  ::: [ 45] fit: 1176927.73174 | delta: 6.2e+04 | secs: 0.00576
DEBUG:MNF:MNF  ::: [ 46] fit: 1119222.75863 | delta: 5.8e+04 | secs: 0.00575
DEBUG:MNF:MNF  ::: [ 47] fit: 1065245.07099 | delta: 5.4e+04 | secs: 0.00575
DEBUG:MNF:MNF  ::: [ 48] fit: 1014733.27991 | delta: 5.1e+04 | secs: 0.00572
DEBUG:MNF:MNF  ::: [ 49] fit: 967443.20260 | delta: 4.7e+04 | secs: 0.00578
DEBUG:MNF:MNF  ::: [ 50] fit: 923151.50194 | delta: 4.4e+04 | secs: 0.00574
DEBUG:MNF:MNF  ::: [ 51] fit: 881659.52618 | delta: 4.1e+04 | secs: 0.00576
DEBUG:MNF:MNF  ::: [ 52] fit: 842791.53942 | delta: 3.9e+04 | secs: 0.00577
DEBUG:MNF:MNF  ::: [ 53] fit: 806386.27374 | delta: 3.6e+04 | secs: 0.00577
DEBUG:MNF:MNF  ::: [ 54] fit: 772288.20028 | delta: 3.4e+04 | secs: 0.00582
DEBUG:MNF:MNF  ::: [ 55] fit: 740345.65982 | delta: 3.2e+04 | secs: 0.00582
DEBUG:MNF:MNF  ::: [ 56] fit: 710415.64738 | delta: 3.0e+04 | secs: 0.00575
DEBUG:MNF:MNF  ::: [ 57] fit: 682368.62245 | delta: 2.8e+04 | secs: 0.00580
DEBUG:MNF:MNF  ::: [ 58] fit: 656088.05395 | delta: 2.6e+04 | secs: 0.00576
DEBUG:MNF:MNF  ::: [ 59] fit: 631465.75747 | delta: 2.5e+04 | secs: 0.00579
DEBUG:MNF:MNF  ::: [ 60] fit: 608397.44043 | delta: 2.3e+04 | secs: 0.00582
DEBUG:MNF:MNF  ::: [ 61] fit: 586780.88220 | delta: 2.2e+04 | secs: 0.00578
DEBUG:MNF:MNF  ::: [ 62] fit: 566516.70594 | delta: 2.0e+04 | secs: 0.00578
DEBUG:MNF:MNF  ::: [ 63] fit: 547510.32229 | delta: 1.9e+04 | secs: 0.00580
DEBUG:MNF:MNF  ::: [ 64] fit: 529671.76102 | delta: 1.8e+04 | secs: 0.00578
DEBUG:MNF:MNF  ::: [ 65] fit: 512910.97286 | delta: 1.7e+04 | secs: 0.00580
DEBUG:MNF:MNF  ::: [ 66] fit: 497131.54018 | delta: 1.6e+04 | secs: 0.00577
DEBUG:MNF:MNF  ::: [ 67] fit: 482229.28842 | delta: 1.5e+04 | secs: 0.00579
DEBUG:MNF:MNF  ::: [ 68] fit: 468099.04157 | delta: 1.4e+04 | secs: 0.00575
DEBUG:MNF:MNF  ::: [ 69] fit: 454645.75701 | delta: 1.3e+04 | secs: 0.00579
DEBUG:MNF:MNF  ::: [ 70] fit: 441792.18795 | delta: 1.3e+04 | secs: 0.00582
DEBUG:MNF:MNF  ::: [ 71] fit: 429478.65887 | delta: 1.2e+04 | secs: 0.00574
DEBUG:MNF:MNF  ::: [ 72] fit: 417658.04182 | delta: 1.2e+04 | secs: 0.00581
DEBUG:MNF:MNF  ::: [ 73] fit: 406291.55334 | delta: 1.1e+04 | secs: 0.00582
DEBUG:MNF:MNF  ::: [ 74] fit: 395347.26885 | delta: 1.1e+04 | secs: 0.00579
DEBUG:MNF:MNF  ::: [ 75] fit: 384799.98597 | delta: 1.1e+04 | secs: 0.00580
DEBUG:MNF:MNF  ::: [ 76] fit: 374630.76929 | delta: 1.0e+04 | secs: 0.00575
DEBUG:MNF:MNF  ::: [ 77] fit: 364825.26879 | delta: 9.8e+03 | secs: 0.00580
DEBUG:MNF:MNF  ::: [ 78] fit: 355370.99718 | delta: 9.5e+03 | secs: 0.00579
DEBUG:MNF:MNF  ::: [ 79] fit: 346254.63880 | delta: 9.1e+03 | secs: 0.00579
DEBUG:MNF:MNF  ::: [ 80] fit: 337460.37472 | delta: 8.8e+03 | secs: 0.00579
DEBUG:MNF:MNF  ::: [ 81] fit: 328969.66830 | delta: 8.5e+03 | secs: 0.00583
DEBUG:MNF:MNF  ::: [ 82] fit: 320762.56714 | delta: 8.2e+03 | secs: 0.00579
DEBUG:MNF:MNF  ::: [ 83] fit: 312820.00951 | delta: 7.9e+03 | secs: 0.00578
DEBUG:MNF:MNF  ::: [ 84] fit: 305125.95573 | delta: 7.7e+03 | secs: 0.00577
DEBUG:MNF:MNF  ::: [ 85] fit: 297668.25071 | delta: 7.5e+03 | secs: 0.00583
DEBUG:MNF:MNF  ::: [ 86] fit: 290438.12585 | delta: 7.2e+03 | secs: 0.00580
DEBUG:MNF:MNF  ::: [ 87] fit: 283429.14392 | delta: 7.0e+03 | secs: 0.00577
DEBUG:MNF:MNF  ::: [ 88] fit: 276636.34578 | delta: 6.8e+03 | secs: 0.00579
DEBUG:MNF:MNF  ::: [ 89] fit: 270055.76927 | delta: 6.6e+03 | secs: 0.00575
DEBUG:MNF:MNF  ::: [ 90] fit: 263684.17438 | delta: 6.4e+03 | secs: 0.00582
DEBUG:MNF:MNF  ::: [ 91] fit: 257518.81940 | delta: 6.2e+03 | secs: 0.00580
DEBUG:MNF:MNF  ::: [ 92] fit: 251557.17389 | delta: 6.0e+03 | secs: 0.00580
DEBUG:MNF:MNF  ::: [ 93] fit: 245796.45652 | delta: 5.8e+03 | secs: 0.00582
DEBUG:MNF:MNF  ::: [ 94] fit: 240232.93107 | delta: 5.6e+03 | secs: 0.00578
DEBUG:MNF:MNF  ::: [ 95] fit: 234861.02847 | delta: 5.4e+03 | secs: 0.00579
DEBUG:MNF:MNF  ::: [ 96] fit: 229672.59995 | delta: 5.2e+03 | secs: 0.00581
DEBUG:MNF:MNF  ::: [ 97] fit: 224656.83076 | delta: 5.0e+03 | secs: 0.00611
DEBUG:MNF:MNF  ::: [ 98] fit: 219801.22975 | delta: 4.9e+03 | secs: 0.00579
