DEBUG:MNF:Initializing U
DEBUG:MNF:Initialization completed
DEBUG:MNF:MNF  ::: [  0] fit: 831244382.26930 | delta: 8.3e+08 | secs: 0.00667
DEBUG:MNF:MNF  ::: [  1] fit: 527225424.83051 | delta: 3.0e+08 | secs: 0.00614
DEBUG:MNF:MNF  ::: [  2] fit: 346242661.96193 | delta: 1.8e+08 | secs: 0.00587
DEBUG:MNF:MNF  ::: [  3] fit: 294187987.56421 | delta: 5.2e+07 | secs: 0.00575
DEBUG:MNF:MNF  ::: [  4] fit: 257509268.07087 | delta: 3.7e+07 | secs: 0.00574
DEBUG:MNF:MNF  ::: [  5] fit: 208239735.60764 | delta: 4.9e+07 | secs: 0.00570
DEBUG:MNF:MNF  ::: [  6] fit: 158458016.15233 | delta: 5.0e+07 | secs: 0.00571
DEBUG:MNF:MNF  ::: [  7] fit: 117494159.87987 | delta: 4.1e+07 | secs: 0.00571
DEBUG:MNF:MNF  ::: [  8] fit: 87014317.06806 | delta: 3.0e+07 | secs: 0.00569
DEBUG:MNF:MNF  ::: [  9] fit: 65248218.55075 | delta: 2.2e+07 | secs: 0.00567
DEBUG:MNF:MNF  ::: [ 10] fit: 49838116.18047 | delta: 1.5e+07 | secs: 0.00575
DEBUG:MNF:MNF  ::: [ 11] fit: 38834553.71686 | delta: 1.1e+07 | secs: 0.00577
DEBUG:MNF:MNF  ::: [ 12] fit: 30844909.03335 | delta: 8.0e+06 | secs: 0.00572
DEBUG:MNF:MNF  ::: [ 13] fit: 24928780.86671 | delta: 5.9e+06 | secs: 0.00570
DEBUG:MNF:MNF  ::: [ 14] fit: 20462256.94649 | delta: 4.5e+06 | secs: 0.00567
DEBUG:MNF:MNF  ::: [ 15] fit: 17030166.72509 | delta: 3.4e+06 | secs: 0.00563
DEBUG:MNF:MNF  ::: [ 16] fit: 14351891.75596 | delta: 2.7e+06 | secs: 0.00568
DEBUG:MNF:MNF  ::: [ 17] fit: 12233423.60760 | delta: 2.1e+06 | secs: 0.00561
DEBUG:MNF:MNF  ::: [ 18] fit: 10537325.82939 | delta: 1.7e+06 | secs: 0.00568
DEBUG:MNF:MNF  ::: [ 19] fit: 9163971.35987 | delta: 1.4e+06 | secs: 0.00561
DEBUG:MNF:MNF  ::: [ 20] fit: 8039667.67415 | delta: 1.1e+06 | secs: 0.00560
DEBUG:MNF:MNF  ::: [ 21] fit: 7109066.72616 | delta: 9.3e+05 | secs: 0.00566
DEBUG:MNF:MNF  ::: [ 22] fit: 6330243.15511 | delta: 7.8e+05 | secs: 0.00554
DEBUG:MNF:MNF  ::: [ 23] fit: 5671360.42188 | delta: 6.6e+05 | secs: 0.00555
DEBUG:MNF:MNF  ::: [ 24] fit: 5108256.87794 | delta: 5.6e+05 | secs: 0.00556
DEBUG:MNF:MNF  ::: [ 25] fit: 4622611.43767 | delta: 4.9e+05 | secs: 0.00558
DEBUG:MNF:MNF  ::: [ 26] fit: 4200534.72470 | delta: 4.2e+05 | secs: 0.00558
DEBUG:MNF:MNF  ::: [ 27] fit: 3831471.10352 | delta: 3.7e+05 | secs: 0.00557
DEBUG:MNF:MNF  ::: [ 28] fit: 3507299.84082 | delta: 3.2e+05 | secs: 0.00560
DEBUG:MNF:MNF  ::: [ 29] fit: 3221597.78352 | delta: 2.9e+05 | secs: 0.00557
DEBUG:MNF:MNF  ::: [ 30] fit: 2969098.93330 | delta: 2.5e+05 | secs: 0.00559
DEBUG:MNF:MNF  ::: [ 31] fit: 2745355.09081 | delta: 2.2e+05 | secs: 0.00561
DEBUG:MNF:MNF  ::: [ 32] fit: 2546538.59132 | delta: 2.0e+05 | secs: 0.00558
DEBUG:MNF:MNF  ::: [ 33] fit: 2369323.36395 | delta: 1.8e+05 | secs: 0.00556
DEBUG:MNF:MNF  ::: [ 34] fit: 2210808.58695 | delta: 1.6e+05 | secs: 0.00557
DEBUG:MNF:MNF  ::: [ 35] fit: 2068471.31252 | delta: 1.4e+05 | secs: 0.00559
