DEBUG:MNF:Initializing U
DEBUG:MNF:Initialization completed
DEBUG:MNF:MNF  ::: [  0] fit: 844522173.84501 | delta: 8.4e+08 | secs: 0.00789
DEBUG:MNF:MNF  ::: [  1] fit: 539996353.89711 | delta: 3.0e+08 | secs: 0.00709
DEBUG:MNF:MNF  ::: [  2] fit: 347282095.36937 | delta: 1.9e+08 | secs: 0.00693
DEBUG:MNF:MNF  ::: [  3] fit: 290756240.65437 | delta: 5.7e+07 | secs: 0.00699
DEBUG:MNF:MNF  ::: [  4] fit: 255860715.45185 | delta: 3.5e+07 | secs: 0.00655
DEBUG:MNF:MNF  ::: [  5] fit: 209383602.91624 | delta: 4.6e+07 | secs: 0.00650
DEBUG:MNF:MNF  ::: [  6] fit: 161430804.51185 | delta: 4.8e+07 | secs: 0.00713
DEBUG:MNF:MNF  ::: [  7] fit: 121245488.71898 | delta: 4.0e+07 | secs: 0.00649
DEBUG:MNF:MNF  ::: [  8] fit: 90872249.77182 | delta: 3.0e+07 | secs: 0.00641
DEBUG:MNF:MNF  ::: [  9] fit: 68876796.52365 | delta: 2.2e+07 | secs: 0.00648
DEBUG:MNF:MNF  ::: [ 10] fit: 53105410.97790 | delta: 1.6e+07 | secs: 0.00645
DEBUG:MNF:MNF  ::: [ 11] fit: 41714019.46346 | delta: 1.1e+07 | secs: 0.00637
DEBUG:MNF:MNF  ::: [ 12] fit: 33360895.59236 | delta: 8.4e+06 | secs: 0.00639
DEBUG:MNF:MNF  ::: [ 13] fit: 27128578.50530 | delta: 6.2e+06 | secs: 0.00638
DEBUG:MNF:MNF  ::: [ 14] fit: 22399937.57998 | delta: 4.7e+06 | secs: 0.00631
DEBUG:MNF:MNF  ::: [ 15] fit: 18756442.98040 | delta: 3.6e+06 | secs: 0.00640
DEBUG:MNF:MNF  ::: [ 16] fit: 15908900.34546 | delta: 2.8e+06 | secs: 0.00634
DEBUG:MNF:MNF  ::: [ 17] fit: 13653499.53832 | delta: 2.3e+06 | secs: 0.00634
DEBUG:MNF:MNF  ::: [ 18] fit: 11844088.92110 | delta: 1.8e+06 | secs: 0.00633
DEBUG:MNF:MNF  ::: [ 19] fit: 10374252.15373 | delta: 1.5e+06 | secs: 0.00634
DEBUG:MNF:MNF  ::: [ 20] fit: 9165479.57710 | delta: 1.2e+06 | secs: 0.00637
DEBUG:MNF:MNF  ::: [ 21] fit: 8159311.67609 | delta: 1.0e+06 | secs: 0.00635
DEBUG:MNF:MNF  ::: [ 22] fit: 7312026.20637 | delta: 8.5e+05 | secs: 0.00640
DEBUG:MNF:MNF  ::: [ 23] fit: 6590847.62483 | delta: 7.2e+05 | secs: 0.00633
DEBUG:MNF:MNF  ::: [ 24] fit: 5971084.29333 | delta: 6.2e+05 | secs: 0.00631
DEBUG:MNF:MNF  ::: [ 25] fit: 5433944.62520 | delta: 5.4e+05 | secs: 0.00634
DEBUG:MNF:MNF  ::: [ 26] fit: 4964928.96231 | delta: 4.7e+05 | secs: 0.00634
DEBUG:MNF:MNF  ::: [ 27] fit: 4552701.16111 | delta: 4.1e+05 | secs: 0.00637
DEBUG:MNF:MNF  ::: [ 28] fit: 4188315.50933 | delta: 3.6e+05 | secs: 0.00636
DEBUG:MNF:MNF  ::: [ 29] fit: 3864660.26615 | delta: 3.2e+05 | secs: 0.00632
DEBUG:MNF:MNF  ::: [ 30] fit: 3576010.42803 | delta: 2.9e+05 | secs: 0.00634
DEBUG:MNF:MNF  ::: [ 31] fit: 3317652.29565 | delta: 2.6e+05 | secs: 0.00644
DEBUG:MNF:MNF  ::: [ 32] fit: 3085594.52069 | delta: 2.3e+05 | secs: 0.00641
DEBUG:MNF:MNF  ::: [ 33] fit: 2876386.61667 | delta: 2.1e+05 | secs: 0.00634
DEBUG:MNF:MNF  ::: [ 34] fit: 2687040.16964 | delta: 1.9e+05 | secs: 0.00641
DEBUG:MNF:MNF  ::: [ 35] fit: 2515011.48266 | delta: 1.7e+05 | secs: 0.00637
