DEBUG:MNF:Initializing U
DEBUG:MNF:Initialization completed
DEBUG:MNF:MNF  ::: [  0] fit: 914356800.46609 | delta: 9.1e+08 | secs: 0.00791
DEBUG:MNF:MNF  ::: [  1] fit: 797944505.06301 | delta: 1.2e+08 | secs: 0.00725
DEBUG:MNF:MNF  ::: [  2] fit: 1141271536.40296 | delta: 3.4e+08 | secs: 0.00713
DEBUG:MNF:MNF  ::: [  3] fit: 1681984442.95524 | delta: 5.4e+08 | secs: 0.00706
DEBUG:MNF:MNF  ::: [  4] fit: 1852516936.35224 | delta: 1.7e+08 | secs: 0.00702
DEBUG:MNF:MNF  ::: [  5] fit: 1633363327.52861 | delta: 2.2e+08 | secs: 0.00702
DEBUG:MNF:MNF  ::: [  6] fit: 1259201187.84178 | delta: 3.7e+08 | secs: 0.00695
DEBUG:MNF:MNF  ::: [  7] fit: 903747770.28407 | delta: 3.6e+08 | secs: 0.00694
DEBUG:MNF:MNF  ::: [  8] fit: 630832203.43323 | delta: 2.7e+08 | secs: 0.00692
DEBUG:MNF:MNF  ::: [  9] fit: 441025503.27145 | delta: 1.9e+08 | secs: 0.00688
DEBUG:MNF:MNF  ::: [ 10] fit: 314320591.27928 | delta: 1.3e+08 | secs: 0.00688
DEBUG:MNF:MNF  ::: [ 11] fit: 230328328.53632 | delta: 8.4e+07 | secs: 0.00693
DEBUG:MNF:MNF  ::: [ 12] fit: 173928068.80448 | delta: 5.6e+07 | secs: 0.00688
DEBUG:MNF:MNF  ::: [ 13] fit: 135159797.79462 | delta: 3.9e+07 | secs: 0.00688
DEBUG:MNF:MNF  ::: [ 14] fit: 107765589.99703 | delta: 2.7e+07 | secs: 0.00694
DEBUG:MNF:MNF  ::: [ 15] fit: 87859108.94918 | delta: 2.0e+07 | secs: 0.00692
DEBUG:MNF:MNF  ::: [ 16] fit: 73006858.61907 | delta: 1.5e+07 | secs: 0.00690
DEBUG:MNF:MNF  ::: [ 17] fit: 61656783.89576 | delta: 1.1e+07 | secs: 0.00691
DEBUG:MNF:MNF  ::: [ 18] fit: 52796815.08381 | delta: 8.9e+06 | secs: 0.00691
DEBUG:MNF:MNF  ::: [ 19] fit: 45751305.52425 | delta: 7.0e+06 | secs: 0.00689
DEBUG:MNF:MNF  ::: [ 20] fit: 40057644.74614 | delta: 5.7e+06 | secs: 0.00755
DEBUG:MNF:MNF  ::: [ 21] fit: 35390352.94734 | delta: 4.7e+06 | secs: 0.00691
