DEBUG:MNF:Initializing U
DEBUG:MNF:Initialization completed
DEBUG:MNF:MNF  ::: [  0] fit: 960651592.42706 | delta: 9.6e+08 | secs: 0.26929
DEBUG:MNF:MNF  ::: [  1] fit: 746788444.75875 | delta: 2.1e+08 | secs: 0.28829
DEBUG:MNF:MNF  ::: [  2] fit: 529611002.02351 | delta: 2.2e+08 | secs: 0.29186
DEBUG:MNF:MNF  ::: [  3] fit: 513125309.65735 | delta: 1.6e+07 | secs: 0.28804
DEBUG:MNF:MNF  ::: [  4] fit: 525886356.03046 | delta: 1.3e+07 | secs: 0.28662
DEBUG:MNF:MNF  ::: [  5] fit: 466408894.97776 | delta: 5.9e+07 | secs: 0.28696
DEBUG:MNF:MNF  ::: [  6] fit: 367828388.09676 | delta: 9.9e+07 | secs: 0.28761
DEBUG:MNF:MNF  ::: [  7] fit: 273340397.31325 | delta: 9.4e+07 | secs: 0.28454
DEBUG:MNF:MNF  ::: [  8] fit: 199615163.16298 | delta: 7.4e+07 | secs: 0.28543
DEBUG:MNF:MNF  ::: [  9] fit: 146839495.99784 | delta: 5.3e+07 | secs: 0.29029
DEBUG:MNF:MNF  ::: [ 10] fit: 110144292.64831 | delta: 3.7e+07 | secs: 0.28530
DEBUG:MNF:MNF  ::: [ 11] fit: 84618957.59228 | delta: 2.6e+07 | secs: 0.28511
DEBUG:MNF:MNF  ::: [ 12] fit: 66589622.54430 | delta: 1.8e+07 | secs: 0.28543
DEBUG:MNF:MNF  ::: [ 13] fit: 53573904.85719 | delta: 1.3e+07 | secs: 0.28508
DEBUG:MNF:MNF  ::: [ 14] fit: 43952479.21242 | delta: 9.6e+06 | secs: 0.28695
DEBUG:MNF:MNF  ::: [ 15] fit: 36673934.50688 | delta: 7.3e+06 | secs: 0.28713
DEBUG:MNF:MNF  ::: [ 16] fit: 31048370.24171 | delta: 5.6e+06 | secs: 0.28692
DEBUG:MNF:MNF  ::: [ 17] fit: 26615050.83030 | delta: 4.4e+06 | secs: 0.29423
DEBUG:MNF:MNF  ::: [ 18] fit: 23060132.19760 | delta: 3.6e+06 | secs: 0.28723
DEBUG:MNF:MNF  ::: [ 19] fit: 20165630.10960 | delta: 2.9e+06 | secs: 0.28783
DEBUG:MNF:MNF  ::: [ 20] fit: 17777241.91105 | delta: 2.4e+06 | secs: 0.28791
DEBUG:MNF:MNF  ::: [ 21] fit: 15783602.02427 | delta: 2.0e+06 | secs: 0.28990
DEBUG:MNF:MNF  ::: [ 22] fit: 14102719.65613 | delta: 1.7e+06 | secs: 0.28865
