DEBUG:MNF:Initializing U
DEBUG:MNF:Initialization completed
DEBUG:MNF:MNF  ::: [  0] fit: 961391120.39917 | delta: 9.6e+08 | secs: 0.26482
DEBUG:MNF:MNF  ::: [  1] fit: 749989534.74653 | delta: 2.1e+08 | secs: 0.28550
DEBUG:MNF:MNF  ::: [  2] fit: 538029138.27211 | delta: 2.1e+08 | secs: 0.29056
DEBUG:MNF:MNF  ::: [  3] fit: 530594491.15436 | delta: 7.4e+06 | secs: 0.28807
DEBUG:MNF:MNF  ::: [  4] fit: 549738185.00186 | delta: 1.9e+07 | secs: 0.28450
DEBUG:MNF:MNF  ::: [  5] fit: 490160512.78373 | delta: 6.0e+07 | secs: 0.28342
DEBUG:MNF:MNF  ::: [  6] fit: 387384656.35450 | delta: 1.0e+08 | secs: 0.28252
DEBUG:MNF:MNF  ::: [  7] fit: 287897253.58506 | delta: 9.9e+07 | secs: 0.28531
DEBUG:MNF:MNF  ::: [  8] fit: 210009456.78029 | delta: 7.8e+07 | secs: 0.28334
DEBUG:MNF:MNF  ::: [  9] fit: 154230724.66630 | delta: 5.6e+07 | secs: 0.28422
DEBUG:MNF:MNF  ::: [ 10] fit: 115490240.94236 | delta: 3.9e+07 | secs: 0.28289
DEBUG:MNF:MNF  ::: [ 11] fit: 88588869.85947 | delta: 2.7e+07 | secs: 0.28395
DEBUG:MNF:MNF  ::: [ 12] fit: 69620686.36977 | delta: 1.9e+07 | secs: 0.28559
DEBUG:MNF:MNF  ::: [ 13] fit: 55945923.17344 | delta: 1.4e+07 | secs: 0.28895
DEBUG:MNF:MNF  ::: [ 14] fit: 45846133.41989 | delta: 1.0e+07 | secs: 0.28605
DEBUG:MNF:MNF  ::: [ 15] fit: 38209674.84364 | delta: 7.6e+06 | secs: 0.28532
DEBUG:MNF:MNF  ::: [ 16] fit: 32310400.97066 | delta: 5.9e+06 | secs: 0.28642
DEBUG:MNF:MNF  ::: [ 17] fit: 27665195.25850 | delta: 4.6e+06 | secs: 0.28980
DEBUG:MNF:MNF  ::: [ 18] fit: 23945322.14217 | delta: 3.7e+06 | secs: 0.28769
DEBUG:MNF:MNF  ::: [ 19] fit: 20921816.09411 | delta: 3.0e+06 | secs: 0.28611
DEBUG:MNF:MNF  ::: [ 20] fit: 18431701.24038 | delta: 2.5e+06 | secs: 0.28582
DEBUG:MNF:MNF  ::: [ 21] fit: 16356737.05481 | delta: 2.1e+06 | secs: 0.28640
DEBUG:MNF:MNF  ::: [ 22] fit: 14609668.86236 | delta: 1.7e+06 | secs: 0.28628
DEBUG:MNF:MNF  ::: [ 23] fit: 13125078.37940 | delta: 1.5e+06 | secs: 0.28565
DEBUG:MNF:MNF  ::: [ 24] fit: 11853170.51284 | delta: 1.3e+06 | secs: 0.28639
DEBUG:MNF:MNF  ::: [ 25] fit: 10755486.77653 | delta: 1.1e+06 | secs: 0.28657
DEBUG:MNF:MNF  ::: [ 26] fit: 9801901.86623 | delta: 9.5e+05 | secs: 0.28606
DEBUG:MNF:MNF  ::: [ 27] fit: 8968500.55795 | delta: 8.3e+05 | secs: 0.28625
DEBUG:MNF:MNF  ::: [ 28] fit: 8236076.76005 | delta: 7.3e+05 | secs: 0.28961
DEBUG:MNF:MNF  ::: [ 29] fit: 7589063.65141 | delta: 6.5e+05 | secs: 0.28710
DEBUG:MNF:MNF  ::: [ 30] fit: 7014746.23339 | delta: 5.7e+05 | secs: 0.28823
DEBUG:MNF:MNF  ::: [ 31] fit: 6502658.94558 | delta: 5.1e+05 | secs: 0.28655
DEBUG:MNF:MNF  ::: [ 32] fit: 6044121.61873 | delta: 4.6e+05 | secs: 0.28622
