DEBUG:MNF:Initializing U
DEBUG:MNF:Initialization completed
DEBUG:MNF:MNF  ::: [  0] fit: 966962917.66887 | delta: 9.7e+08 | secs: 0.38832
DEBUG:MNF:MNF  ::: [  1] fit: 770132518.16313 | delta: 2.0e+08 | secs: 0.42401
DEBUG:MNF:MNF  ::: [  2] fit: 585593076.16184 | delta: 1.8e+08 | secs: 0.42005
DEBUG:MNF:MNF  ::: [  3] fit: 629030286.95027 | delta: 4.3e+07 | secs: 0.42326
DEBUG:MNF:MNF  ::: [  4] fit: 680430397.89996 | delta: 5.1e+07 | secs: 0.42020
DEBUG:MNF:MNF  ::: [  5] fit: 615604172.36348 | delta: 6.5e+07 | secs: 0.42668
DEBUG:MNF:MNF  ::: [  6] fit: 487727786.61184 | delta: 1.3e+08 | secs: 0.41858
DEBUG:MNF:MNF  ::: [  7] fit: 361444316.34618 | delta: 1.3e+08 | secs: 0.42017
DEBUG:MNF:MNF  ::: [  8] fit: 262448835.55986 | delta: 9.9e+07 | secs: 0.41870
DEBUG:MNF:MNF  ::: [  9] fit: 191915640.60476 | delta: 7.1e+07 | secs: 0.41896
DEBUG:MNF:MNF  ::: [ 10] fit: 143280675.82196 | delta: 4.9e+07 | secs: 0.41946
DEBUG:MNF:MNF  ::: [ 11] fit: 109746827.86055 | delta: 3.4e+07 | secs: 0.42458
DEBUG:MNF:MNF  ::: [ 12] fit: 86237815.89615 | delta: 2.4e+07 | secs: 0.41879
DEBUG:MNF:MNF  ::: [ 13] fit: 69358607.29877 | delta: 1.7e+07 | secs: 0.42206
DEBUG:MNF:MNF  ::: [ 14] fit: 56924264.49830 | delta: 1.2e+07 | secs: 0.42008
DEBUG:MNF:MNF  ::: [ 15] fit: 47535632.92396 | delta: 9.4e+06 | secs: 0.42418
DEBUG:MNF:MNF  ::: [ 16] fit: 40285793.14734 | delta: 7.2e+06 | secs: 0.41965
DEBUG:MNF:MNF  ::: [ 17] fit: 34574800.77723 | delta: 5.7e+06 | secs: 0.42271
DEBUG:MNF:MNF  ::: [ 18] fit: 29996408.20245 | delta: 4.6e+06 | secs: 0.42427
DEBUG:MNF:MNF  ::: [ 19] fit: 26269007.67899 | delta: 3.7e+06 | secs: 0.42414
DEBUG:MNF:MNF  ::: [ 20] fit: 23193064.17610 | delta: 3.1e+06 | secs: 0.42127
DEBUG:MNF:MNF  ::: [ 21] fit: 20624371.84471 | delta: 2.6e+06 | secs: 0.42898
DEBUG:MNF:MNF  ::: [ 22] fit: 18456818.89379 | delta: 2.2e+06 | secs: 0.42195
DEBUG:MNF:MNF  ::: [ 23] fit: 16610960.78448 | delta: 1.8e+06 | secs: 0.42581
DEBUG:MNF:MNF  ::: [ 24] fit: 15026276.10722 | delta: 1.6e+06 | secs: 0.42382
DEBUG:MNF:MNF  ::: [ 25] fit: 13655872.89297 | delta: 1.4e+06 | secs: 0.42370
DEBUG:MNF:MNF  ::: [ 26] fit: 12462868.02182 | delta: 1.2e+06 | secs: 0.42408
DEBUG:MNF:MNF  ::: [ 27] fit: 11417895.28303 | delta: 1.0e+06 | secs: 0.42688
DEBUG:MNF:MNF  ::: [ 28] fit: 10497353.29520 | delta: 9.2e+05 | secs: 0.42393
DEBUG:MNF:MNF  ::: [ 29] fit: 9682140.49227 | delta: 8.2e+05 | secs: 0.42586
DEBUG:MNF:MNF  ::: [ 30] fit: 8956721.62181 | delta: 7.3e+05 | secs: 0.42352
DEBUG:MNF:MNF  ::: [ 31] fit: 8308408.54119 | delta: 6.5e+05 | secs: 0.42337
DEBUG:MNF:MNF  ::: [ 32] fit: 7726762.97315 | delta: 5.8e+05 | secs: 0.42373
DEBUG:MNF:MNF  ::: [ 33] fit: 7203086.38444 | delta: 5.2e+05 | secs: 0.42544
DEBUG:MNF:MNF  ::: [ 34] fit: 6730018.33756 | delta: 4.7e+05 | secs: 0.42515
DEBUG:MNF:MNF  ::: [ 35] fit: 6301264.95357 | delta: 4.3e+05 | secs: 0.42634
DEBUG:MNF:MNF  ::: [ 36] fit: 5911436.66536 | delta: 3.9e+05 | secs: 0.42603
DEBUG:MNF:MNF  ::: [ 37] fit: 5555940.27304 | delta: 3.6e+05 | secs: 0.42846
DEBUG:MNF:MNF  ::: [ 38] fit: 5230874.39295 | delta: 3.3e+05 | secs: 0.43622
DEBUG:MNF:MNF  ::: [ 39] fit: 4932912.62188 | delta: 3.0e+05 | secs: 0.42595
DEBUG:MNF:MNF  ::: [ 40] fit: 4659188.99855 | delta: 2.7e+05 | secs: 0.42239
DEBUG:MNF:MNF  ::: [ 41] fit: 4407203.73086 | delta: 2.5e+05 | secs: 0.42717
DEBUG:MNF:MNF  ::: [ 42] fit: 4174757.27114 | delta: 2.3e+05 | secs: 0.42534
DEBUG:MNF:MNF  ::: [ 43] fit: 3959910.88781 | delta: 2.1e+05 | secs: 0.42554
DEBUG:MNF:MNF  ::: [ 44] fit: 3760961.61827 | delta: 2.0e+05 | secs: 0.42554
DEBUG:MNF:MNF  ::: [ 45] fit: 3576416.14556 | delta: 1.8e+05 | secs: 0.42986
DEBUG:MNF:MNF  ::: [ 46] fit: 3404958.10050 | delta: 1.7e+05 | secs: 0.42400
DEBUG:MNF:MNF  ::: [ 47] fit: 3245415.24742 | delta: 1.6e+05 | secs: 0.43556
DEBUG:MNF:MNF  ::: [ 48] fit: 3096734.79974 | delta: 1.5e+05 | secs: 0.42358
DEBUG:MNF:MNF  ::: [ 49] fit: 2957969.15528 | delta: 1.4e+05 | secs: 0.42678
DEBUG:MNF:MNF  ::: [ 50] fit: 2828268.62316 | delta: 1.3e+05 | secs: 0.42751
DEBUG:MNF:MNF  ::: [ 51] fit: 2706875.93007 | delta: 1.2e+05 | secs: 0.42695
DEBUG:MNF:MNF  ::: [ 52] fit: 2593118.25973 | delta: 1.1e+05 | secs: 0.42542
DEBUG:MNF:MNF  ::: [ 53] fit: 2486394.61958 | delta: 1.1e+05 | secs: 0.42671
DEBUG:MNF:MNF  ::: [ 54] fit: 2386160.17412 | delta: 1.0e+05 | secs: 0.42575
DEBUG:MNF:MNF  ::: [ 55] fit: 2291913.16748 | delta: 9.4e+04 | secs: 0.42627
DEBUG:MNF:MNF  ::: [ 56] fit: 2203189.00902 | delta: 8.9e+04 | secs: 0.42571
DEBUG:MNF:MNF  ::: [ 57] fit: 2119560.33692 | delta: 8.4e+04 | secs: 0.42644
DEBUG:MNF:MNF  ::: [ 58] fit: 2040637.93439 | delta: 7.9e+04 | secs: 0.42461
DEBUG:MNF:MNF  ::: [ 59] fit: 1966068.53200 | delta: 7.5e+04 | secs: 0.42944
DEBUG:MNF:MNF  ::: [ 60] fit: 1895529.78918 | delta: 7.1e+04 | secs: 0.42526
DEBUG:MNF:MNF  ::: [ 61] fit: 1828726.01134 | delta: 6.7e+04 | secs: 0.42560
DEBUG:MNF:MNF  ::: [ 62] fit: 1765386.88662 | delta: 6.3e+04 | secs: 0.42569
DEBUG:MNF:MNF  ::: [ 63] fit: 1705267.35585 | delta: 6.0e+04 | secs: 0.42817
DEBUG:MNF:MNF  ::: [ 64] fit: 1648145.32576 | delta: 5.7e+04 | secs: 0.42485
