DEBUG:MNF:Initializing U
DEBUG:MNF:Initialization completed
DEBUG:MNF:MNF  ::: [  0] fit: 870701432.99580 | delta: 8.7e+08 | secs: 0.00971
DEBUG:MNF:MNF  ::: [  1] fit: 597236663.75875 | delta: 2.7e+08 | secs: 0.00790
DEBUG:MNF:MNF  ::: [  2] fit: 460754941.59271 | delta: 1.4e+08 | secs: 0.00747
DEBUG:MNF:MNF  ::: [  3] fit: 460774393.42382 | delta: 1.9e+04 | secs: 0.00773
DEBUG:MNF:MNF  ::: [  4] fit: 436661393.24099 | delta: 2.4e+07 | secs: 0.00747
DEBUG:MNF:MNF  ::: [  5] fit: 362548425.12050 | delta: 7.4e+07 | secs: 0.00737
DEBUG:MNF:MNF  ::: [  6] fit: 275647158.08794 | delta: 8.7e+07 | secs: 0.00747
DEBUG:MNF:MNF  ::: [  7] fit: 201465327.61770 | delta: 7.4e+07 | secs: 0.00738
DEBUG:MNF:MNF  ::: [  8] fit: 146328028.42189 | delta: 5.5e+07 | secs: 0.00815
DEBUG:MNF:MNF  ::: [  9] fit: 107658161.67327 | delta: 3.9e+07 | secs: 0.00745
DEBUG:MNF:MNF  ::: [ 10] fit: 80965791.05785 | delta: 2.7e+07 | secs: 0.00779
DEBUG:MNF:MNF  ::: [ 11] fit: 62411575.31181 | delta: 1.9e+07 | secs: 0.00749
DEBUG:MNF:MNF  ::: [ 12] fit: 49268645.60207 | delta: 1.3e+07 | secs: 0.00744
DEBUG:MNF:MNF  ::: [ 13] fit: 39732787.39356 | delta: 9.5e+06 | secs: 0.00726
DEBUG:MNF:MNF  ::: [ 14] fit: 32639127.22321 | delta: 7.1e+06 | secs: 0.00871
DEBUG:MNF:MNF  ::: [ 15] fit: 27236456.04587 | delta: 5.4e+06 | secs: 0.01006
DEBUG:MNF:MNF  ::: [ 16] fit: 23034408.52339 | delta: 4.2e+06 | secs: 0.00733
DEBUG:MNF:MNF  ::: [ 17] fit: 19706224.17606 | delta: 3.3e+06 | secs: 0.00740
DEBUG:MNF:MNF  ::: [ 18] fit: 17028473.44083 | delta: 2.7e+06 | secs: 0.00726
DEBUG:MNF:MNF  ::: [ 19] fit: 14844228.62685 | delta: 2.2e+06 | secs: 0.00775
DEBUG:MNF:MNF  ::: [ 20] fit: 13040702.52900 | delta: 1.8e+06 | secs: 0.00753
DEBUG:MNF:MNF  ::: [ 21] fit: 11535444.09899 | delta: 1.5e+06 | secs: 0.00725
DEBUG:MNF:MNF  ::: [ 22] fit: 10267368.49395 | delta: 1.3e+06 | secs: 0.00795
DEBUG:MNF:MNF  ::: [ 23] fit: 9190552.49518 | delta: 1.1e+06 | secs: 0.00728
DEBUG:MNF:MNF  ::: [ 24] fit: 8269827.37126 | delta: 9.2e+05 | secs: 0.00724
DEBUG:MNF:MNF  ::: [ 25] fit: 7477726.41375 | delta: 7.9e+05 | secs: 0.00719
DEBUG:MNF:MNF  ::: [ 26] fit: 6792446.33045 | delta: 6.9e+05 | secs: 0.00776
DEBUG:MNF:MNF  ::: [ 27] fit: 6196477.72891 | delta: 6.0e+05 | secs: 0.00799
DEBUG:MNF:MNF  ::: [ 28] fit: 5675632.81554 | delta: 5.2e+05 | secs: 0.00730
DEBUG:MNF:MNF  ::: [ 29] fit: 5218303.86640 | delta: 4.6e+05 | secs: 0.00773
DEBUG:MNF:MNF  ::: [ 30] fit: 4814889.45956 | delta: 4.0e+05 | secs: 0.00740
DEBUG:MNF:MNF  ::: [ 31] fit: 4457395.79916 | delta: 3.6e+05 | secs: 0.00724
DEBUG:MNF:MNF  ::: [ 32] fit: 4139184.95342 | delta: 3.2e+05 | secs: 0.00768
DEBUG:MNF:MNF  ::: [ 33] fit: 3854764.14623 | delta: 2.8e+05 | secs: 0.00751
DEBUG:MNF:MNF  ::: [ 34] fit: 3599540.81307 | delta: 2.6e+05 | secs: 0.00730
DEBUG:MNF:MNF  ::: [ 35] fit: 3369582.27480 | delta: 2.3e+05 | secs: 0.00796
DEBUG:MNF:MNF  ::: [ 36] fit: 3161458.58716 | delta: 2.1e+05 | secs: 0.00724
DEBUG:MNF:MNF  ::: [ 37] fit: 2972186.35522 | delta: 1.9e+05 | secs: 0.00731
DEBUG:MNF:MNF  ::: [ 38] fit: 2799231.53294 | delta: 1.7e+05 | secs: 0.00773
DEBUG:MNF:MNF  ::: [ 39] fit: 2640513.35385 | delta: 1.6e+05 | secs: 0.00735
DEBUG:MNF:MNF  ::: [ 40] fit: 2494363.69423 | delta: 1.5e+05 | secs: 0.00738
DEBUG:MNF:MNF  ::: [ 41] fit: 2359434.52869 | delta: 1.3e+05 | secs: 0.00723
DEBUG:MNF:MNF  ::: [ 42] fit: 2234591.36973 | delta: 1.2e+05 | secs: 0.00778
DEBUG:MNF:MNF  ::: [ 43] fit: 2118838.24362 | delta: 1.2e+05 | secs: 0.00744
DEBUG:MNF:MNF  ::: [ 44] fit: 2011285.78045 | delta: 1.1e+05 | secs: 0.00729
DEBUG:MNF:MNF  ::: [ 45] fit: 1911143.87585 | delta: 1.0e+05 | secs: 0.00795
DEBUG:MNF:MNF  ::: [ 46] fit: 1817720.93860 | delta: 9.3e+04 | secs: 0.00731
DEBUG:MNF:MNF  ::: [ 47] fit: 1730423.34765 | delta: 8.7e+04 | secs: 0.00721
DEBUG:MNF:MNF  ::: [ 48] fit: 1648751.23256 | delta: 8.2e+04 | secs: 0.00720
DEBUG:MNF:MNF  ::: [ 49] fit: 1572286.28199 | delta: 7.6e+04 | secs: 0.00775
DEBUG:MNF:MNF  ::: [ 50] fit: 1500672.69488 | delta: 7.2e+04 | secs: 0.00796
DEBUG:MNF:MNF  ::: [ 51] fit: 1433597.81449 | delta: 6.7e+04 | secs: 0.00732
DEBUG:MNF:MNF  ::: [ 52] fit: 1370776.98361 | delta: 6.3e+04 | secs: 0.00775
DEBUG:MNF:MNF  ::: [ 53] fit: 1311941.41048 | delta: 5.9e+04 | secs: 0.00740
DEBUG:MNF:MNF  ::: [ 54] fit: 1256826.67907 | delta: 5.5e+04 | secs: 0.00730
DEBUG:MNF:MNF  ::: [ 55] fit: 1205164.21291 | delta: 5.2e+04 | secs: 0.00770
DEBUG:MNF:MNF  ::: [ 56] fit: 1156681.17284 | delta: 4.8e+04 | secs: 0.00752
DEBUG:MNF:MNF  ::: [ 57] fit: 1111110.46979 | delta: 4.6e+04 | secs: 0.00740
DEBUG:MNF:MNF  ::: [ 58] fit: 1068205.88059 | delta: 4.3e+04 | secs: 0.00798
DEBUG:MNF:MNF  ::: [ 59] fit: 1027754.34016 | delta: 4.0e+04 | secs: 0.00722
DEBUG:MNF:MNF  ::: [ 60] fit: 989580.12956 | delta: 3.8e+04 | secs: 0.00730
DEBUG:MNF:MNF  ::: [ 61] fit: 953541.01103 | delta: 3.6e+04 | secs: 0.00775
DEBUG:MNF:MNF  ::: [ 62] fit: 919519.29715 | delta: 3.4e+04 | secs: 0.00735
DEBUG:MNF:MNF  ::: [ 63] fit: 887410.29986 | delta: 3.2e+04 | secs: 0.00737
DEBUG:MNF:MNF  ::: [ 64] fit: 857110.65860 | delta: 3.0e+04 | secs: 0.00728
DEBUG:MNF:MNF  ::: [ 65] fit: 828510.45725 | delta: 2.9e+04 | secs: 0.00783
DEBUG:MNF:MNF  ::: [ 66] fit: 801492.30494 | delta: 2.7e+04 | secs: 0.00747
DEBUG:MNF:MNF  ::: [ 67] fit: 775936.65738 | delta: 2.6e+04 | secs: 0.00729
DEBUG:MNF:MNF  ::: [ 68] fit: 751728.54770 | delta: 2.4e+04 | secs: 0.00799
DEBUG:MNF:MNF  ::: [ 69] fit: 728760.90378 | delta: 2.3e+04 | secs: 0.00736
DEBUG:MNF:MNF  ::: [ 70] fit: 706934.40382 | delta: 2.2e+04 | secs: 0.00726
DEBUG:MNF:MNF  ::: [ 71] fit: 686157.42484 | delta: 2.1e+04 | secs: 0.00723
DEBUG:MNF:MNF  ::: [ 72] fit: 666347.47520 | delta: 2.0e+04 | secs: 0.00777
DEBUG:MNF:MNF  ::: [ 73] fit: 647432.14991 | delta: 1.9e+04 | secs: 0.00807
DEBUG:MNF:MNF  ::: [ 74] fit: 629348.60710 | delta: 1.8e+04 | secs: 0.00736
DEBUG:MNF:MNF  ::: [ 75] fit: 612042.87779 | delta: 1.7e+04 | secs: 0.00779
DEBUG:MNF:MNF  ::: [ 76] fit: 595469.47373 | delta: 1.7e+04 | secs: 0.00743
DEBUG:MNF:MNF  ::: [ 77] fit: 579589.86302 | delta: 1.6e+04 | secs: 0.00726
DEBUG:MNF:MNF  ::: [ 78] fit: 564369.38040 | delta: 1.5e+04 | secs: 0.00767
DEBUG:MNF:MNF  ::: [ 79] fit: 549774.68602 | delta: 1.5e+04 | secs: 0.00754
DEBUG:MNF:MNF  ::: [ 80] fit: 535773.88187 | delta: 1.4e+04 | secs: 0.00734
DEBUG:MNF:MNF  ::: [ 81] fit: 522338.73827 | delta: 1.3e+04 | secs: 0.00801
DEBUG:MNF:MNF  ::: [ 82] fit: 509446.69311 | delta: 1.3e+04 | secs: 0.00726
DEBUG:MNF:MNF  ::: [ 83] fit: 497080.91243 | delta: 1.2e+04 | secs: 0.00729
DEBUG:MNF:MNF  ::: [ 84] fit: 485228.24697 | delta: 1.2e+04 | secs: 0.00774
DEBUG:MNF:MNF  ::: [ 85] fit: 473875.84514 | delta: 1.1e+04 | secs: 0.00737
DEBUG:MNF:MNF  ::: [ 86] fit: 463007.37784 | delta: 1.1e+04 | secs: 0.00743
DEBUG:MNF:MNF  ::: [ 87] fit: 452599.98746 | delta: 1.0e+04 | secs: 0.00731
DEBUG:MNF:MNF  ::: [ 88] fit: 442623.28388 | delta: 1.0e+04 | secs: 0.00781
DEBUG:MNF:MNF  ::: [ 89] fit: 433041.20576 | delta: 9.6e+03 | secs: 0.00747
DEBUG:MNF:MNF  ::: [ 90] fit: 423816.14940 | delta: 9.2e+03 | secs: 0.00731
DEBUG:MNF:MNF  ::: [ 91] fit: 414913.42349 | delta: 8.9e+03 | secs: 0.00797
DEBUG:MNF:MNF  ::: [ 92] fit: 406304.01890 | delta: 8.6e+03 | secs: 0.00732
DEBUG:MNF:MNF  ::: [ 93] fit: 397965.03390 | delta: 8.3e+03 | secs: 0.00726
DEBUG:MNF:MNF  ::: [ 94] fit: 389878.57063 | delta: 8.1e+03 | secs: 0.00726
DEBUG:MNF:MNF  ::: [ 95] fit: 382030.23387 | delta: 7.8e+03 | secs: 0.00775
DEBUG:MNF:MNF  ::: [ 96] fit: 374407.92106 | delta: 7.6e+03 | secs: 0.00804
DEBUG:MNF:MNF  ::: [ 97] fit: 367001.33488 | delta: 7.4e+03 | secs: 0.00736
DEBUG:MNF:MNF  ::: [ 98] fit: 359802.24025 | delta: 7.2e+03 | secs: 0.00775
DEBUG:MNF:MNF  ::: [ 99] fit: 352804.77721 | delta: 7.0e+03 | secs: 0.00744
DEBUG:MNF:MNF  ::: [100] fit: 346005.10898 | delta: 6.8e+03 | secs: 0.00729
DEBUG:MNF:MNF  ::: [101] fit: 339400.41653 | delta: 6.6e+03 | secs: 0.00770
DEBUG:MNF:MNF  ::: [102] fit: 332987.71691 | delta: 6.4e+03 | secs: 0.00758
DEBUG:MNF:MNF  ::: [103] fit: 326762.88303 | delta: 6.2e+03 | secs: 0.00736
DEBUG:MNF:MNF  ::: [104] fit: 320720.10026 | delta: 6.0e+03 | secs: 0.00800
DEBUG:MNF:MNF  ::: [105] fit: 314852.00279 | delta: 5.9e+03 | secs: 0.00723
DEBUG:MNF:MNF  ::: [106] fit: 309150.55603 | delta: 5.7e+03 | secs: 0.00730
DEBUG:MNF:MNF  ::: [107] fit: 303608.24670 | delta: 5.5e+03 | secs: 0.00778
DEBUG:MNF:MNF  ::: [108] fit: 298218.80320 | delta: 5.4e+03 | secs: 0.00742
DEBUG:MNF:MNF  ::: [109] fit: 292977.04306 | delta: 5.2e+03 | secs: 0.00743
DEBUG:MNF:MNF  ::: [110] fit: 287878.20468 | delta: 5.1e+03 | secs: 0.00736
DEBUG:MNF:MNF  ::: [111] fit: 282917.41212 | delta: 5.0e+03 | secs: 0.00779
DEBUG:MNF:MNF  ::: [112] fit: 278089.55806 | delta: 4.8e+03 | secs: 0.00748
DEBUG:MNF:MNF  ::: [113] fit: 273389.40330 | delta: 4.7e+03 | secs: 0.00732
DEBUG:MNF:MNF  ::: [114] fit: 268811.57178 | delta: 4.6e+03 | secs: 0.00799
