DEBUG:MNF:Initializing U
DEBUG:MNF:Initialization completed
DEBUG:MNF:MNF  ::: [  0] fit: 885561733.01260 | delta: 8.9e+08 | secs: 0.00672
DEBUG:MNF:MNF  ::: [  1] fit: 703168030.35141 | delta: 1.8e+08 | secs: 0.00592
DEBUG:MNF:MNF  ::: [  2] fit: 819854646.26604 | delta: 1.2e+08 | secs: 0.00591
DEBUG:MNF:MNF  ::: [  3] fit: 1062814930.98185 | delta: 2.4e+08 | secs: 0.00581
DEBUG:MNF:MNF  ::: [  4] fit: 1102578757.42862 | delta: 4.0e+07 | secs: 0.00579
DEBUG:MNF:MNF  ::: [  5] fit: 944893147.92894 | delta: 1.6e+08 | secs: 0.00577
DEBUG:MNF:MNF  ::: [  6] fit: 723198397.95347 | delta: 2.2e+08 | secs: 0.00583
DEBUG:MNF:MNF  ::: [  7] fit: 524626254.32057 | delta: 2.0e+08 | secs: 0.00579
DEBUG:MNF:MNF  ::: [  8] fit: 375429860.45053 | delta: 1.5e+08 | secs: 0.00575
DEBUG:MNF:MNF  ::: [  9] fit: 271582354.19201 | delta: 1.0e+08 | secs: 0.00576
DEBUG:MNF:MNF  ::: [ 10] fit: 201095714.39825 | delta: 7.0e+07 | secs: 0.00574
DEBUG:MNF:MNF  ::: [ 11] fit: 153064617.72994 | delta: 4.8e+07 | secs: 0.00572
DEBUG:MNF:MNF  ::: [ 12] fit: 119679941.09144 | delta: 3.3e+07 | secs: 0.00576
DEBUG:MNF:MNF  ::: [ 13] fit: 95837808.86511 | delta: 2.4e+07 | secs: 0.00571
DEBUG:MNF:MNF  ::: [ 14] fit: 78311798.33246 | delta: 1.8e+07 | secs: 0.00568
DEBUG:MNF:MNF  ::: [ 15] fit: 65070133.46780 | delta: 1.3e+07 | secs: 0.00570
DEBUG:MNF:MNF  ::: [ 16] fit: 54818362.70440 | delta: 1.0e+07 | secs: 0.00564
DEBUG:MNF:MNF  ::: [ 17] fit: 46716082.44834 | delta: 8.1e+06 | secs: 0.00572
DEBUG:MNF:MNF  ::: [ 18] fit: 40204556.22002 | delta: 6.5e+06 | secs: 0.00564
DEBUG:MNF:MNF  ::: [ 19] fit: 34900929.73408 | delta: 5.3e+06 | secs: 0.00566
DEBUG:MNF:MNF  ::: [ 20] fit: 30533546.58978 | delta: 4.4e+06 | secs: 0.00562
DEBUG:MNF:MNF  ::: [ 21] fit: 26903291.40778 | delta: 3.6e+06 | secs: 0.00566
DEBUG:MNF:MNF  ::: [ 22] fit: 23860671.29821 | delta: 3.0e+06 | secs: 0.00569
DEBUG:MNF:MNF  ::: [ 23] fit: 21291641.39328 | delta: 2.6e+06 | secs: 0.00566
DEBUG:MNF:MNF  ::: [ 24] fit: 19108071.08340 | delta: 2.2e+06 | secs: 0.00566
DEBUG:MNF:MNF  ::: [ 25] fit: 17240854.74190 | delta: 1.9e+06 | secs: 0.00565
DEBUG:MNF:MNF  ::: [ 26] fit: 15634865.41890 | delta: 1.6e+06 | secs: 0.00565
DEBUG:MNF:MNF  ::: [ 27] fit: 14245429.57454 | delta: 1.4e+06 | secs: 0.00570
DEBUG:MNF:MNF  ::: [ 28] fit: 13036024.19844 | delta: 1.2e+06 | secs: 0.00565
DEBUG:MNF:MNF  ::: [ 29] fit: 11976757.88730 | delta: 1.1e+06 | secs: 0.00566
DEBUG:MNF:MNF  ::: [ 30] fit: 11043197.71995 | delta: 9.3e+05 | secs: 0.00566
DEBUG:MNF:MNF  ::: [ 31] fit: 10215343.96011 | delta: 8.3e+05 | secs: 0.00567
DEBUG:MNF:MNF  ::: [ 32] fit: 9476801.56509 | delta: 7.4e+05 | secs: 0.00569
DEBUG:MNF:MNF  ::: [ 33] fit: 8814187.98378 | delta: 6.6e+05 | secs: 0.00564
DEBUG:MNF:MNF  ::: [ 34] fit: 8216655.60140 | delta: 6.0e+05 | secs: 0.00567
DEBUG:MNF:MNF  ::: [ 35] fit: 7675405.47152 | delta: 5.4e+05 | secs: 0.00569
DEBUG:MNF:MNF  ::: [ 36] fit: 7183235.73340 | delta: 4.9e+05 | secs: 0.00564
DEBUG:MNF:MNF  ::: [ 37] fit: 6734226.43934 | delta: 4.5e+05 | secs: 0.00568
DEBUG:MNF:MNF  ::: [ 38] fit: 6323541.68193 | delta: 4.1e+05 | secs: 0.00567
DEBUG:MNF:MNF  ::: [ 39] fit: 5947243.43743 | delta: 3.8e+05 | secs: 0.00567
DEBUG:MNF:MNF  ::: [ 40] fit: 5602067.33959 | delta: 3.5e+05 | secs: 0.00571
DEBUG:MNF:MNF  ::: [ 41] fit: 5285198.78360 | delta: 3.2e+05 | secs: 0.00568
DEBUG:MNF:MNF  ::: [ 42] fit: 4994108.20879 | delta: 2.9e+05 | secs: 0.00569
DEBUG:MNF:MNF  ::: [ 43] fit: 4726468.22897 | delta: 2.7e+05 | secs: 0.00568
DEBUG:MNF:MNF  ::: [ 44] fit: 4480133.33840 | delta: 2.5e+05 | secs: 0.00568
DEBUG:MNF:MNF  ::: [ 45] fit: 4253144.94575 | delta: 2.3e+05 | secs: 0.00571
DEBUG:MNF:MNF  ::: [ 46] fit: 4043732.92308 | delta: 2.1e+05 | secs: 0.00565
DEBUG:MNF:MNF  ::: [ 47] fit: 3850304.42917 | delta: 1.9e+05 | secs: 0.00568
DEBUG:MNF:MNF  ::: [ 48] fit: 3671422.16384 | delta: 1.8e+05 | secs: 0.00566
DEBUG:MNF:MNF  ::: [ 49] fit: 3505776.48924 | delta: 1.7e+05 | secs: 0.00570
DEBUG:MNF:MNF  ::: [ 50] fit: 3352158.96482 | delta: 1.5e+05 | secs: 0.00572
DEBUG:MNF:MNF  ::: [ 51] fit: 3209443.79650 | delta: 1.4e+05 | secs: 0.00569
DEBUG:MNF:MNF  ::: [ 52] fit: 3076577.34076 | delta: 1.3e+05 | secs: 0.00570
DEBUG:MNF:MNF  ::: [ 53] fit: 2952577.50045 | delta: 1.2e+05 | secs: 0.00566
DEBUG:MNF:MNF  ::: [ 54] fit: 2836546.88627 | delta: 1.2e+05 | secs: 0.00565
DEBUG:MNF:MNF  ::: [ 55] fit: 2727691.83378 | delta: 1.1e+05 | secs: 0.00570
DEBUG:MNF:MNF  ::: [ 56] fit: 2625330.79933 | delta: 1.0e+05 | secs: 0.00568
DEBUG:MNF:MNF  ::: [ 57] fit: 2528884.04175 | delta: 9.6e+04 | secs: 0.00568
DEBUG:MNF:MNF  ::: [ 58] fit: 2437849.83694 | delta: 9.1e+04 | secs: 0.00566
DEBUG:MNF:MNF  ::: [ 59] fit: 2351780.58524 | delta: 8.6e+04 | secs: 0.00570
DEBUG:MNF:MNF  ::: [ 60] fit: 2270269.81493 | delta: 8.2e+04 | secs: 0.00569
DEBUG:MNF:MNF  ::: [ 61] fit: 2192948.70633 | delta: 7.7e+04 | secs: 0.00568
DEBUG:MNF:MNF  ::: [ 62] fit: 2119483.10435 | delta: 7.3e+04 | secs: 0.00572
DEBUG:MNF:MNF  ::: [ 63] fit: 2049567.85734 | delta: 7.0e+04 | secs: 0.00569
DEBUG:MNF:MNF  ::: [ 64] fit: 1982923.83402 | delta: 6.7e+04 | secs: 0.00568
DEBUG:MNF:MNF  ::: [ 65] fit: 1919301.02419 | delta: 6.4e+04 | secs: 0.00569
DEBUG:MNF:MNF  ::: [ 66] fit: 1858482.46039 | delta: 6.1e+04 | secs: 0.00568
DEBUG:MNF:MNF  ::: [ 67] fit: 1800282.86459 | delta: 5.8e+04 | secs: 0.00571
DEBUG:MNF:MNF  ::: [ 68] fit: 1744543.52748 | delta: 5.6e+04 | secs: 0.00568
