DEBUG:MNF:Initializing U
DEBUG:MNF:Initialization completed
DEBUG:MNF:MNF  ::: [  0] fit: 885561758.12051 | delta: 8.9e+08 | secs: 0.00660
DEBUG:MNF:MNF  ::: [  1] fit: 703168031.38136 | delta: 1.8e+08 | secs: 0.00620
DEBUG:MNF:MNF  ::: [  2] fit: 819854649.45709 | delta: 1.2e+08 | secs: 0.00576
DEBUG:MNF:MNF  ::: [  3] fit: 1062814935.69668 | delta: 2.4e+08 | secs: 0.00570
DEBUG:MNF:MNF  ::: [  4] fit: 1102578764.34414 | delta: 4.0e+07 | secs: 0.00567
DEBUG:MNF:MNF  ::: [  5] fit: 944893156.34508 | delta: 1.6e+08 | secs: 0.00575
DEBUG:MNF:MNF  ::: [  6] fit: 723198407.13322 | delta: 2.2e+08 | secs: 0.00569
DEBUG:MNF:MNF  ::: [  7] fit: 524626263.86635 | delta: 2.0e+08 | secs: 0.00572
DEBUG:MNF:MNF  ::: [  8] fit: 375429869.87307 | delta: 1.5e+08 | secs: 0.00570
DEBUG:MNF:MNF  ::: [  9] fit: 271582363.38939 | delta: 1.0e+08 | secs: 0.00567
DEBUG:MNF:MNF  ::: [ 10] fit: 201095723.45317 | delta: 7.0e+07 | secs: 0.00570
DEBUG:MNF:MNF  ::: [ 11] fit: 153064626.72597 | delta: 4.8e+07 | secs: 0.00563
DEBUG:MNF:MNF  ::: [ 12] fit: 119679950.08273 | delta: 3.3e+07 | secs: 0.00565
DEBUG:MNF:MNF  ::: [ 13] fit: 95837817.87998 | delta: 2.4e+07 | secs: 0.00562
DEBUG:MNF:MNF  ::: [ 14] fit: 78311807.38238 | delta: 1.8e+07 | secs: 0.00562
DEBUG:MNF:MNF  ::: [ 15] fit: 65070142.55470 | delta: 1.3e+07 | secs: 0.00563
DEBUG:MNF:MNF  ::: [ 16] fit: 54818371.82530 | delta: 1.0e+07 | secs: 0.00560
DEBUG:MNF:MNF  ::: [ 17] fit: 46716091.59792 | delta: 8.1e+06 | secs: 0.00563
DEBUG:MNF:MNF  ::: [ 18] fit: 40204565.39182 | delta: 6.5e+06 | secs: 0.00565
DEBUG:MNF:MNF  ::: [ 19] fit: 34900938.92104 | delta: 5.3e+06 | secs: 0.00567
DEBUG:MNF:MNF  ::: [ 20] fit: 30533555.78444 | delta: 4.4e+06 | secs: 0.00563
DEBUG:MNF:MNF  ::: [ 21] fit: 26903300.60231 | delta: 3.6e+06 | secs: 0.00567
DEBUG:MNF:MNF  ::: [ 22] fit: 23860680.48436 | delta: 3.0e+06 | secs: 0.00567
DEBUG:MNF:MNF  ::: [ 23] fit: 21291650.56252 | delta: 2.6e+06 | secs: 0.00572
DEBUG:MNF:MNF  ::: [ 24] fit: 19108080.22726 | delta: 2.2e+06 | secs: 0.00571
DEBUG:MNF:MNF  ::: [ 25] fit: 17240863.85250 | delta: 1.9e+06 | secs: 0.00568
DEBUG:MNF:MNF  ::: [ 26] fit: 15634874.48975 | delta: 1.6e+06 | secs: 0.00571
DEBUG:MNF:MNF  ::: [ 27] fit: 14245438.60112 | delta: 1.4e+06 | secs: 0.00574
DEBUG:MNF:MNF  ::: [ 28] fit: 13036033.17843 | delta: 1.2e+06 | secs: 0.00573
DEBUG:MNF:MNF  ::: [ 29] fit: 11976766.82029 | delta: 1.1e+06 | secs: 0.00576
DEBUG:MNF:MNF  ::: [ 30] fit: 11043206.60672 | delta: 9.3e+05 | secs: 0.00575
DEBUG:MNF:MNF  ::: [ 31] fit: 10215352.80191 | delta: 8.3e+05 | secs: 0.00576
DEBUG:MNF:MNF  ::: [ 32] fit: 9476810.36301 | delta: 7.4e+05 | secs: 0.00576
DEBUG:MNF:MNF  ::: [ 33] fit: 8814196.73852 | delta: 6.6e+05 | secs: 0.00578
DEBUG:MNF:MNF  ::: [ 34] fit: 8216664.31333 | delta: 6.0e+05 | secs: 0.00578
DEBUG:MNF:MNF  ::: [ 35] fit: 7675414.14084 | delta: 5.4e+05 | secs: 0.00579
DEBUG:MNF:MNF  ::: [ 36] fit: 7183244.36039 | delta: 4.9e+05 | secs: 0.00576
DEBUG:MNF:MNF  ::: [ 37] fit: 6734235.02458 | delta: 4.5e+05 | secs: 0.00582
DEBUG:MNF:MNF  ::: [ 38] fit: 6323550.22641 | delta: 4.1e+05 | secs: 0.00579
DEBUG:MNF:MNF  ::: [ 39] fit: 5947251.94256 | delta: 3.8e+05 | secs: 0.00577
DEBUG:MNF:MNF  ::: [ 40] fit: 5602075.80718 | delta: 3.5e+05 | secs: 0.00584
DEBUG:MNF:MNF  ::: [ 41] fit: 5285207.21585 | delta: 3.2e+05 | secs: 0.00590
DEBUG:MNF:MNF  ::: [ 42] fit: 4994116.60819 | delta: 2.9e+05 | secs: 0.00584
DEBUG:MNF:MNF  ::: [ 43] fit: 4726476.59823 | delta: 2.7e+05 | secs: 0.00587
DEBUG:MNF:MNF  ::: [ 44] fit: 4480141.68039 | delta: 2.5e+05 | secs: 0.00588
DEBUG:MNF:MNF  ::: [ 45] fit: 4253153.26334 | delta: 2.3e+05 | secs: 0.00584
DEBUG:MNF:MNF  ::: [ 46] fit: 4043741.21906 | delta: 2.1e+05 | secs: 0.00584
DEBUG:MNF:MNF  ::: [ 47] fit: 3850312.70609 | delta: 1.9e+05 | secs: 0.00590
DEBUG:MNF:MNF  ::: [ 48] fit: 3671430.42389 | delta: 1.8e+05 | secs: 0.00582
DEBUG:MNF:MNF  ::: [ 49] fit: 3505784.73417 | delta: 1.7e+05 | secs: 0.00585
DEBUG:MNF:MNF  ::: [ 50] fit: 3352167.19591 | delta: 1.5e+05 | secs: 0.00583
DEBUG:MNF:MNF  ::: [ 51] fit: 3209452.01461 | delta: 1.4e+05 | secs: 0.00590
DEBUG:MNF:MNF  ::: [ 52] fit: 3076585.54640 | delta: 1.3e+05 | secs: 0.00588
DEBUG:MNF:MNF  ::: [ 53] fit: 2952585.69390 | delta: 1.2e+05 | secs: 0.00585
DEBUG:MNF:MNF  ::: [ 54] fit: 2836555.06770 | delta: 1.2e+05 | secs: 0.00588
DEBUG:MNF:MNF  ::: [ 55] fit: 2727700.00336 | delta: 1.1e+05 | secs: 0.00590
