DEBUG:MNF:Initializing U
DEBUG:MNF:Initialization completed
DEBUG:MNF:MNF  ::: [  0] fit: 915343342.05101 | delta: 9.2e+08 | secs: 0.01045
DEBUG:MNF:MNF  ::: [  1] fit: 848355938.61750 | delta: 6.7e+07 | secs: 0.01012
DEBUG:MNF:MNF  ::: [  2] fit: 1358699821.29480 | delta: 5.1e+08 | secs: 0.00992
DEBUG:MNF:MNF  ::: [  3] fit: 2087645892.00719 | delta: 7.3e+08 | secs: 0.00777
DEBUG:MNF:MNF  ::: [  4] fit: 2356772317.74052 | delta: 2.7e+08 | secs: 0.00592
DEBUG:MNF:MNF  ::: [  5] fit: 2141751718.09170 | delta: 2.2e+08 | secs: 0.00595
DEBUG:MNF:MNF  ::: [  6] fit: 1713853999.26360 | delta: 4.3e+08 | secs: 0.00603
DEBUG:MNF:MNF  ::: [  7] fit: 1279835069.00453 | delta: 4.3e+08 | secs: 0.00596
DEBUG:MNF:MNF  ::: [  8] fit: 925973943.13775 | delta: 3.5e+08 | secs: 0.00595
DEBUG:MNF:MNF  ::: [  9] fit: 665453338.06450 | delta: 2.6e+08 | secs: 0.00593
DEBUG:MNF:MNF  ::: [ 10] fit: 482868867.89171 | delta: 1.8e+08 | secs: 0.00592
DEBUG:MNF:MNF  ::: [ 11] fit: 357360092.36213 | delta: 1.3e+08 | secs: 0.00588
DEBUG:MNF:MNF  ::: [ 12] fit: 271122842.76844 | delta: 8.6e+07 | secs: 0.00590
DEBUG:MNF:MNF  ::: [ 13] fit: 211153172.79202 | delta: 6.0e+07 | secs: 0.00589
DEBUG:MNF:MNF  ::: [ 14] fit: 168615843.92111 | delta: 4.3e+07 | secs: 0.00595
DEBUG:MNF:MNF  ::: [ 15] fit: 137711706.57028 | delta: 3.1e+07 | secs: 0.00596
DEBUG:MNF:MNF  ::: [ 16] fit: 114683439.85299 | delta: 2.3e+07 | secs: 0.00590
DEBUG:MNF:MNF  ::: [ 17] fit: 97094130.15920 | delta: 1.8e+07 | secs: 0.00588
DEBUG:MNF:MNF  ::: [ 18] fit: 83346291.95511 | delta: 1.4e+07 | secs: 0.00587
DEBUG:MNF:MNF  ::: [ 19] fit: 72375015.49274 | delta: 1.1e+07 | secs: 0.00585
DEBUG:MNF:MNF  ::: [ 20] fit: 63456381.05780 | delta: 8.9e+06 | secs: 0.00588
DEBUG:MNF:MNF  ::: [ 21] fit: 56088539.63993 | delta: 7.4e+06 | secs: 0.00587
DEBUG:MNF:MNF  ::: [ 22] fit: 49917214.80761 | delta: 6.2e+06 | secs: 0.00587
DEBUG:MNF:MNF  ::: [ 23] fit: 44687747.30285 | delta: 5.2e+06 | secs: 0.00587
