DEBUG:MNF:Initializing U
DEBUG:MNF:Initialization completed
DEBUG:MNF:MNF  ::: [  0] fit: 885561684.08814 | delta: 8.9e+08 | secs: 0.00797
DEBUG:MNF:MNF  ::: [  1] fit: 703168013.13710 | delta: 1.8e+08 | secs: 0.00745
DEBUG:MNF:MNF  ::: [  2] fit: 819854636.58432 | delta: 1.2e+08 | secs: 0.00664
DEBUG:MNF:MNF  ::: [  3] fit: 1062814921.27071 | delta: 2.4e+08 | secs: 0.00647
DEBUG:MNF:MNF  ::: [  4] fit: 1102578748.29368 | delta: 4.0e+07 | secs: 0.00635
DEBUG:MNF:MNF  ::: [  5] fit: 944893139.06644 | delta: 1.6e+08 | secs: 0.00623
DEBUG:MNF:MNF  ::: [  6] fit: 723198388.21697 | delta: 2.2e+08 | secs: 0.00605
DEBUG:MNF:MNF  ::: [  7] fit: 524626242.98863 | delta: 2.0e+08 | secs: 0.00597
DEBUG:MNF:MNF  ::: [  8] fit: 375429847.37223 | delta: 1.5e+08 | secs: 0.00587
DEBUG:MNF:MNF  ::: [  9] fit: 271582339.55046 | delta: 1.0e+08 | secs: 0.00574
DEBUG:MNF:MNF  ::: [ 10] fit: 201095698.48610 | delta: 7.0e+07 | secs: 0.00554
DEBUG:MNF:MNF  ::: [ 11] fit: 153064600.82696 | delta: 4.8e+07 | secs: 0.00560
DEBUG:MNF:MNF  ::: [ 12] fit: 119679923.42602 | delta: 3.3e+07 | secs: 0.00557
DEBUG:MNF:MNF  ::: [ 13] fit: 95837790.61256 | delta: 2.4e+07 | secs: 0.00558
DEBUG:MNF:MNF  ::: [ 14] fit: 78311779.62449 | delta: 1.8e+07 | secs: 0.00559
DEBUG:MNF:MNF  ::: [ 15] fit: 65070114.40312 | delta: 1.3e+07 | secs: 0.00552
DEBUG:MNF:MNF  ::: [ 16] fit: 54818343.35699 | delta: 1.0e+07 | secs: 0.00550
DEBUG:MNF:MNF  ::: [ 17] fit: 46716062.87471 | delta: 8.1e+06 | secs: 0.00555
DEBUG:MNF:MNF  ::: [ 18] fit: 40204536.46377 | delta: 6.5e+06 | secs: 0.00556
DEBUG:MNF:MNF  ::: [ 19] fit: 34900909.82908 | delta: 5.3e+06 | secs: 0.00555
DEBUG:MNF:MNF  ::: [ 20] fit: 30533526.56219 | delta: 4.4e+06 | secs: 0.00561
DEBUG:MNF:MNF  ::: [ 21] fit: 26903271.27713 | delta: 3.6e+06 | secs: 0.00559
