DEBUG:MNF:Initializing U
DEBUG:MNF:Initialization completed
DEBUG:MNF:MNF  ::: [  0] fit: 885561607.88944 | delta: 8.9e+08 | secs: 0.00702
DEBUG:MNF:MNF  ::: [  1] fit: 703167987.85574 | delta: 1.8e+08 | secs: 0.00588
DEBUG:MNF:MNF  ::: [  2] fit: 819854617.76197 | delta: 1.2e+08 | secs: 0.00588
DEBUG:MNF:MNF  ::: [  3] fit: 1062814906.25807 | delta: 2.4e+08 | secs: 0.00575
DEBUG:MNF:MNF  ::: [  4] fit: 1102578739.58047 | delta: 4.0e+07 | secs: 0.00572
DEBUG:MNF:MNF  ::: [  5] fit: 944893133.04336 | delta: 1.6e+08 | secs: 0.00575
DEBUG:MNF:MNF  ::: [  6] fit: 723198380.04294 | delta: 2.2e+08 | secs: 0.00575
DEBUG:MNF:MNF  ::: [  7] fit: 524626230.39171 | delta: 2.0e+08 | secs: 0.00574
DEBUG:MNF:MNF  ::: [  8] fit: 375429830.05487 | delta: 1.5e+08 | secs: 0.00574
DEBUG:MNF:MNF  ::: [  9] fit: 271582317.87666 | delta: 1.0e+08 | secs: 0.00572
DEBUG:MNF:MNF  ::: [ 10] fit: 201095673.24894 | delta: 7.0e+07 | secs: 0.00568
DEBUG:MNF:MNF  ::: [ 11] fit: 153064572.84946 | delta: 4.8e+07 | secs: 0.00574
DEBUG:MNF:MNF  ::: [ 12] fit: 119679893.37467 | delta: 3.3e+07 | secs: 0.00568
DEBUG:MNF:MNF  ::: [ 13] fit: 95837758.98517 | delta: 2.4e+07 | secs: 0.00579
DEBUG:MNF:MNF  ::: [ 14] fit: 78311746.78469 | delta: 1.8e+07 | secs: 0.00570
DEBUG:MNF:MNF  ::: [ 15] fit: 65070080.61540 | delta: 1.3e+07 | secs: 0.00571
DEBUG:MNF:MNF  ::: [ 16] fit: 54818308.81567 | delta: 1.0e+07 | secs: 0.00567
DEBUG:MNF:MNF  ::: [ 17] fit: 46716027.72606 | delta: 8.1e+06 | secs: 0.00566
DEBUG:MNF:MNF  ::: [ 18] fit: 40204500.82002 | delta: 6.5e+06 | secs: 0.00570
DEBUG:MNF:MNF  ::: [ 19] fit: 34900873.77890 | delta: 5.3e+06 | secs: 0.00569
DEBUG:MNF:MNF  ::: [ 20] fit: 30533490.17699 | delta: 4.4e+06 | secs: 0.00575
DEBUG:MNF:MNF  ::: [ 21] fit: 26903234.61515 | delta: 3.6e+06 | secs: 0.00573
